title,date
Energy Watchdog Foresees Tight Gasoline Supplies In Summer,2001-04-13
Higher Gasoline Prices Predicted For This Summer. ,2001-04-13
Stvika Haa. ,2001-04-13
Energy Group. ,2001-04-13
World Low Oil Inventories Could Lift Prices. ,2001-04-13
Rig Accident Spills Oil Off Coast. ,2001-04-13
Study Predicts A Pinch At The Pump Many. Experts See Of P N ,2001-04-13
Report: Gas Supplies May Be Tight. ,2001-04-13
Brazil Oil Rig Blowout. ,2001-04-13
Accident On Rig Spills Oil Off Brazilian Coast. ,2001-04-13
"Economy Ship Sinks In Persian Gulf, Spilling Smuggled Iraqi Oil",2001-04-16
Smuggled Oil Ship Sinks In Persian Gulf Mm. ,2001-04-16
The Boise City News ,2001-04-18
Gas Costs Jump Nearly 13 Cents. ,2001-04-20
Usx-Marathon Earnings Top Analysts Predictions. ,2001-04-20
Venezuela Says Opec May Produce Less Oil. ,2001-04-20
Gas Costs Jump Nearly 13 Cents Per Gallon ,2001-04-20
Sarasota Herald-Tribune ,2001-04-20
Daily News ,2001-04-21
Boom ,2001-04-21
"Second I M To Contact. The News Department, Call. 1 Fi 1. ... ",2001-04-22
Boom ,2001-04-22
Gas Prices On The Rise. Pumped: Motorists. See Prices At The ,2001-04-23
Gas Prices Jump 13 Cents Per Gallon ,2001-04-23
Waycross Journal-Herald ,2001-04-23
Gas Costs Jump Nearly 13 Cents Per Gallon ,2001-04-23
Firefighters Stop Refinery Blaze With No Injuries. No ... ,2001-04-23
Gas Price Jump Highest Ever In Two-Week Period. ,2001-04-23
I Gas Costs Jump Nearly 13 Cents Per Gallon ,2001-04-23
Gasoline Costs Jump Nearly 13 Cents. ,2001-04-23
Page A2 Us. Gasoline Analyst Discusses Jump In Prices. ... ,2001-04-23
Up In Smoke And Flames. Gas Prices Soar On Refinery Fire. ,2001-04-25
Memo Details Plan To Lift Gas Prices. Gasoline: Sen. Wyden ,2001-04-26
Oregon Senator Sees Gas Hikes Coming. ,2001-04-26
The Mysteries Of Synthetic Oil Revealed. ,2001-04-26
Wyden Says Memo Shows Plan To Raise West Coast Gas Prices. ,2001-04-26
Kentucky New Era ,2001-04-26
Gas Prices Up 27 Cents Since Last Month. ,2001-04-28
"Executive, International Marketing. Main Responsibilities: ",2001-04-28
Us Looks To Canada To Fill Energy. Soaring Energy Prices ... ,2001-04-28
Consumers Face Higher Summer Gasoline Prices. ,2001-04-29
By The Gallon ,2001-04-29
The Victoria Advocate ,2001-04-29
Fuelling Power Sector With Crude Palm Oil. Technique Marks ,2001-04-30
Why Are Gas Prices Going Up? ,2001-04-30
Politicians Only Make Energy Problem. ,2001-06-01
Gas Prices. Leave Remedy To The Market. M. Cal Thomas. ,2001-06-01
Cal Thomas... Gasbag Politicians Affect Costs. ,2001-06-01
Gasbag Politicians Fuel Gas Price Hikes. ,2001-06-01
Gasbag Politicians Contribute To Gas Price Hikes. C-L ,2001-06-01
Market Prices On Gas Continue To Show Decline. ,2001-06-01
"Commodities Review. Gas, Heating Oil Up. ",2001-06-01
Politics Won Lower Gas Prices. ,2001-06-01
S. Soybeans Can Help Solve Energy Woes. ,2001-06-01
Iraq Halts Exports Of Crude. ,2001-06-01
Cal Thomas. Politicians Would Just Make It Worse. ,2001-06-02
"Policy Oilman Says Us. Leaders Should Russia Player. Yukos, ",2001-06-02
We're Going To Make Sure That Demand Is Met. ,2001-06-02
Report Faults Workers In Clark Oil Spill. ,2001-06-02
Dewitt Era-Enterprise ,2001-06-07
Doing The Math. ,2001-06-07
Politicians Simply Making Our Fuel Problems Worse. ,2001-06-07
Iraqi Diesel Flows Despite Cutoff. ,2001-06-08
Energy Prices May Be Avoiding Doomsday Predictions. Economy: ,2001-06-08
Crew Drill For Oil In Iowa. ,2001-06-11
Leader Of The Senate. Intend To Be Bipartisan.. American ... ,2001-06-11
Inquirer Monitor Figures That Matter In Our Nation's Life. ... ,2001-06-11
Free Market Is The Answer To Fuel Needs. ,2001-06-11
Nortel Continues Fall. ,2001-06-12
Hopes For Lower Interest Rates Help Stocks Recover. ,2001-06-12
Recovery Of 36 Victims Killed In Ecuador Landslide Stalled. ,2001-06-14
"Gas Prices Jump In April, May. ",2001-06-14
Commodities ,2001-06-14
Summer Gasoline Prices Cool. ,2001-06-15
"Gas Prices Jump In April, May. ",2001-06-15
Probe Of Oil Firms Urged In Face Of New Price Hike. ,2001-06-18
Stocks Rise On Hopes That Lower Interest Rates Will Cure ... ,2001-06-19
Decreasing Gas Prices Could Remain ,2001-06-19
Energy Futures Finish Lower In Trading. Sq Fi-Cl. ,2001-06-19
Commodities Review. ,2001-06-19
Daily News ,2001-06-21
Gasoline Futures Hit Lowest Level Of 2001. ,2001-06-22
"Calif, Can Block Offshore Drilling. Us Judge Rules State Can ... ",2001-06-23
Phillips Petroleum's Growth Creates Jitters In Oklahoma. ... ,2001-06-24
Mccook Commodities. ,2001-06-25
Cleaning Oil Spills By Fire? ,2001-06-25
Daily News ,2001-06-29
Light At The End Of The Tunnel. ,2001-06-29
Washington ,2001-06-29
Pittsburgh Post-Gazette ,2001-06-29
Fool: Invest In Oil Companies On The Rise. ,2001-06-30
Viva Valero! ,2001-07-01
The Deseret News ,2001-07-01
Letters To The Editor ,2001-08-01
Oil Exploration Made Easy. Sarawak Shell Is Using Virtual ... ,2001-08-01
First Shipment Of Crude Palm Oil Sent To Europe. ,2001-08-06
Caltex Projects Revenue Losses Ofrm1.52b. ,2001-08-07
Spill Alaska's 2nd Worst. ,2001-08-07
Randolph Officials Await Water Test Results. ,2001-08-07
Sunken Boat Leaks Diesel Fuel. ,2001-08-07
"Boat Leaks 35,000 Gallons Of Fuel In Prince William Sound. ",2001-08-07
"Boat Leaks 35,000 Gallons Of Fuel In Prince William Sound. ",2001-08-08
"Boat Spills 35,000 Gallons Of Diesel. ",2001-08-08
"Was Blamed On The Heat. Toat Leaks 35,000 Fuel Allons Of ... ",2001-08-08
Diesel Spill Cleanup Continues. ,2001-08-08
Men Boat Leaks Diesel Fuel. ,2001-08-08
Nation ,2001-08-08
Randolph Officials. V. Await Water Test Results. ,2001-08-08
Dewitt Era-Enterprise ,2001-08-09
Fishing Vessel Hit Charted Rock. ,2001-08-09
Commodities ,2001-08-09
"Enron Ceo Skilling Resigns, Replaced By Lay. Skilling ... ",2001-08-13
The Durant Daily Democrat ,2001-08-13
Venezuela Gives Castro Best Birthday. ,2001-08-13
Ludington Daily News ,2001-08-13
Key Indicators. ,2001-08-14
Lavaca Tax Increase Proposed. ,2001-08-14
Bank Deposit Rates. ,2001-08-14
Oil Futures Prices Rise After Report. ,2001-08-14
Enron Executive Resigns Suddenly. ,2001-08-15
Lewiston Morning Tribune ,2001-08-15
Key Indicators. ,2001-08-15
Sarasota Herald-Tribune ,2001-08-15
High Humidity Contributed To Explosion ,2001-08-15
Enron Chief Resigns. ,2001-08-16
'You're Outta Here. ,2001-08-16
Friday Mori. ,2001-08-19
Rig Count. ,2001-08-19
Key Indicators. ,2001-08-21
New Straits Times ,2001-08-21
Warning ,2001-08-21
Commodities Review. ,2001-08-23
India Firm Seeks Partner For Refinery. ,2001-08-23
Gas ,2001-08-23
Daily News ,2001-08-23
The Tuscaloosa News ,2001-08-24
Refinery ,2001-08-25
Bank Deposit Rates. ,2001-08-27
Blacker Nan Thou Racket Moments In Time By Jeffrey Hart. ,2001-08-27
Key Indicators. ,2001-08-28
Crude Oil. ,2001-08-28
Chevron-Texaco Merger Has A Promising Side. ,2001-08-28
Mes Uesdav Anir Anni... I. Ir Altus Gas Prices Higher Than ... ,2001-08-28
The Daily Gazette ,2001-08-29
Time Again To Protest Gas Prices. ,2001-08-29
Oklahoma Gas Prices Are Pain In Pocketbook. ,2001-08-29
Energy.. Gas Jumps As Much As A Quarter During Day. ,2001-08-30
Bp Refinery Purchase Dears Federal Antitrust Review. ,2001-08-30
Groesbeck Auction Livestock Co. Sells 1660 Head Last Week... ,2001-08-30
Commodities Review. Energy Futures Mixed. ,2001-08-30
Abor Contract Vote Xpected Friday At At Armland Refinery By ,2001-08-30
The Victoria Advocate ,2001-08-30
Environmentalists Seek Additional Damages For Exxon Valdez ,2001-08-31
Eastern Sets Sight On Oil Refiners Abroad. ,2001-08-31
Key Indicators. ,2001-08-31
Daily News ,2001-08-31
Alaska Exxon Mobil Making Last Payment In Spill. ,2001-08-31
Exxon To Make Final Payment On Damage Settlement. ,2001-08-31
The Tuscaloosa News ,2001-08-31
Single Bullet Leads To Big Oil Spill. ,2001-10-06
Opec Production Cuts Not Needed For Now5 But Opec's ... ,2001-10-08
Venezuelan Leader: Opec May Cut Output. ,2001-10-08
Oil Resumes Flowing After Pipeline Patched. ,2001-10-08
Alaska Oil Flowing. ,2001-10-08
Oil Flow Resumes Through Pipeline. ,2001-10-08
Sarasota Herald-Tribune ,2001-10-08
Alaska Oil Flow Resumes After Bullet Hole Repair. ,2001-10-08
Oil Flowing Again At Alaska Pipeline. ,2001-10-08
Alaska Pipeline Repairs Completed. ,2001-10-08
Oil Workers Repair Bullet Hole. ,2001-10-08
Bush Pushes For Drilling As Security Issue. ,2001-10-11
Surprise: Falling Energy Prices. ,2001-10-11
The Truth About Payments To Farmers. ,2001-10-11
The Free Lance-Star ,2001-10-11
Money ,2001-10-11
Commodities Review. ,2001-10-12
Oil Firms Slash Prices. By R. Domingo Kerosene. ,2001-10-12
Low Copra Prices Driving Firm To Lay Off Workers. ,2001-10-13
Daily News ,2001-10-13
Vote By The Full Senate Is Sought For Energy Bill. ,2001-10-13
Iraq Urges Opec To Cut Oil Production ,2001-10-15
Philippine Daily Inquirer ,2001-10-15
Iraq Urges Cut In Oil Production ,2001-10-15
From The Daily. Exploiting The Situation Bush. Bush's ... ,2001-10-16
Earnings Reports. Total System Service. ,2001-10-17
Oil Production Cut Urged. ,2001-10-17
Typhoon Heads North. ,2001-10-17
Iraq Urges Opec Members To Cut Oil Production ,2001-10-17
Iraq Oil Production Cuts Urged. ,2001-10-17
Iraq Urges Opec To Cut Oil Production ,2001-10-17
O Cut Cut Production ,2001-10-17
Slower Growth Seen For Mining. ,2001-10-19
Gasoline Prices Continue To Fall Nationwide. ,2001-10-22
"Fravel Fears, Fall Season Fuel Dip In Pump Prices. ",2001-10-22
Gasoline Prices Drop Again: Lundberg. ,2001-10-22
Terrorist Attacks Prompt 9-Cent Dip In Pump Prices. ,2001-10-22
Gasoline Prices Continue To Drop. ,2001-10-22
Expanding Territorial Reach. ,2001-10-22
Corporate Report. ,2001-10-23
Earnings Reports. Usx Marathon ,2001-10-23
Federated Investors Bucks Trend With Higher Earnings. ,2001-10-24
Commodities ,2001-10-27
Daily Reporter. Column Energy Conservation Mav Lead. To Peace,2001-10-27
Commodities ,2001-10-31
Commodities ,2001-12-01
"Hunt Refining Pays Osha $99,000. Fines Stem From May ... ",2001-12-03
Shell Cuts Oil Prices Anew. ,2001-12-03
The Real Erin Brockovich Is Rich And Famous And Trolling For ,2001-12-05
Commodities ,2001-12-05
New Menu. Starts This Week. ,2001-12-05
Opec Applauds Russia's Decision To Curb Oil Exports. ,2001-12-05
Crucial Role. ,2001-12-07
Opec Expected To Curtail Oil Production ,2001-12-09
Nation Gasoline Prices Hit 2-Year Low. ,2001-12-10
Attacks Send Pump Prices Plummeting. ,2001-12-10
Newable Fuels Could Replace Crude. ,2001-12-10
"A4 Monday, December 10, 2001 Portsmouth Daily Times ... ",2001-12-10
"The Robesonian, Lumberton, Ncs Monday, December 10.2001 Page ",2001-12-10
Terror Attacks Send Pump Prices Plummeting To 2-Year Low. ,2001-12-10
Gasoline Prices Plunge After Sept. 11 Attacks. ,2001-12-10
Gas Prices At Two-Year Low. ,2001-12-10
Markets Mixed Despite Rate Cut And Tech Gains. ,2001-12-11
Commodities ,2001-12-15
Manila Standard ,2001-12-15
The Daily Courier ,2001-12-16
State's Gas Prices Average Dips Below $1 Per Gallon China ... ,2001-12-16
Mccook Commodities. ,2001-12-18
Trade Deficit Soars By Most In 8 Years. ,2001-12-19
"Asia Crisis 2 Unlikely. World Recovery Seen In 2002, But ... ",2001-12-19
Mccook Commodities. ,2001-12-20
Propane: Suppliers Keep Fingers Crossed. ,2001-12-20
Daily News ,2001-12-21
Little Threat. Of Inflation ,2001-12-21
"Rude, Heating Oil Oil Futures Slide. ",2001-12-22
Daily News ,2001-12-22
Ooo ,2001-12-22
Lisa Slnghania. ,2001-12-25
Commodities ,2001-12-27
Treasury Bill Rates Mixed In Auction ,2001-12-27
Save Up. ,2001-12-27
Heating Oil Prices Dip. Mild Weather Has Slowed The Demand ,2001-12-27
Earnings Reports May Be Gloomy. ,2001-12-27
Portsmouth Daily Times ,2001-12-29
Commodities ,2001-12-29
Opec Votes To Slash Oil Production ,2001-12-29
"Power, Water Rate Increases Insignificant Macapagal. ",2001-12-31
Mccook Commodities. ,2001-12-31
Oil Prices Climb As Traders Bet On Opec Cutback. ,1986-11-01
World's Oil Prices Smooth Out. ,1986-11-01
The Tuscaloosa News ,1986-11-02
Saudi Change Brings A Surge In Oil Prices. By Kenneth. N. ... ,1986-11-02
"Saudi King Wants Sus20 Oil Price, Says Libya. ",1986-11-03
Gettysburg Times ,1986-11-06
Pittsburgh Post-Gazette ,1986-11-06
Edmonton Journal ,1986-11-06
Shell Oil At The Center Of Apartheid Sanctions Busting Row. ,1986-11-06
Metals Futures Take Unorthodox Drop. ,1986-11-06
Imperial Lone Holdout In Gasoline-Price Rise. ,1986-11-06
Shell Disappoints In The Third Quarter. ,1986-11-07
State To Review Oil Brine Rules Regarding Pollution ... ,1986-11-07
Ottawa Citizen ,1986-11-07
World's 2nd Largest Firm Disappointed With Profit. ,1986-11-07
Exemptions Sought For Pollution Cap In Oil-Brine Issue. ,1986-11-07
Growth In Oil Demand May Slow. ,1986-11-08
Fewer Jobs Open For Professionals. ,1986-11-08
Petroleum Products Demand To Slow. ,1986-11-09
National Briefs. Minimum Us. Oil Price Called For ,1986-11-10
Upgrader Site Waiting For Giant Hydroprocessor ,1986-11-10
Backing For Pump Project If. Jr ,1986-11-10
For Pump Project. ,1986-11-10
Opec To Discuss Price Hike. ,1986-11-11
Exec Wants Minimum Oil Price. Api Head Thinks Plan Is Only ,1986-11-12
Oil Executive Pleads For Minimum Floor'. ,1986-11-12
Minimum Floor Price Asked For Domestic Oil. ,1986-11-12
Opec Output Needs Estimated. ,1986-11-12
What Direction Opec After Yamani. ,1986-11-12
Japan Oil Refiners May Trade In Us. ,1986-11-13
Gas Prices May Have Bottomed Out. ,1986-11-14
"Mexico, Us. Sign Oil Deal Fhat Might Total $R. ",1986-11-14
Precious Metals Futures Orices Plunge. ,1986-11-15
Jova Com. Looks For Partners. ,1986-11-15
Reagan On Import Fee Fence Deal On Suffield. ,1986-11-15
Opec Eyes Crude Barrel Price Of $18. ,1986-11-15
What Direction Opec After Yamani? ,1986-11-16
Saudi Move Leaves Opec Dilemma Unsolved. ,1986-11-16
Opec Panel Seeks $18 Oil; Leaves Production Issue Open. ,1986-11-16
Opec Panel Adopts Price For Crude Oil. ,1986-11-16
Yamani's Firing Signals New Saudi Tactics. ,1986-11-16
Williamson Daily News ,1986-11-17
Rising Crude Oil Costs Cited As Gas Prices Rise Two Cents. ,1986-11-17
Pumping Up The Price. ,1986-11-17
More Job Losses Likely In Energy Sector: Study. ,1986-11-19
Jo Years. Fishing-Is &Ood For The Soulf... In Washington The ,1986-11-19
Oil Output Plummets. ,1986-11-20
Crude Oil Production Falls. ,1986-11-20
The Phoenix ,1986-11-20
The Argus-Press ,1986-11-22
Precious Metals Go. Go Into Into Steep Decline H. ,1986-11-22
But Opposition Forming. Drillers Eye Alaskan Wilderness. ,1986-11-24
"More Oil, Gas In Alaskan Refuge. ",1986-11-24
Arctic Oil Field Drilling Proposed. ,1986-11-24
Plans Revealed For Oil Development. ,1986-11-24
Sought For Oil. ,1986-11-24
Staying Warm Will Cost Less This Winter. ,1986-11-24
The Phoenix ,1986-11-24
Arctic Area Sought For Oil And Gas. ,1986-11-24
Gettysburg Times ,1986-11-24
Baghdad Attack Kills 48. ,1986-11-25
Energy Futures Prices Take A Beating. ,1986-11-25
Oil Prices Fall After Saudi Statement. ,1986-11-25
The Albany Herald ,1986-11-25
Neport Advises Governmen To Tap Wildlife Region's Oil. ,1986-11-25
Congress Told To Consider Arctic Drilling... ,1986-11-25
Iraq Claims 48 Killed In Attack. ,1986-11-26
Winter Energy Outlook Said Good. ,1986-11-26
Industry Calls For Tax Restructuring. ,1986-11-26
48 Reported Killed During Missile Attach. ,1986-11-26
Iranian Missile Strikes Baghdad Residences. ,1986-11-26
48 Reported Killed In Iraq... Iran Missile Hits Residential ... ,1986-11-26
The Indian Express ,1986-11-28
Bass Strait Oil Output Up By... ,1986-11-28
Gas And Oil Are Bargains For Holidays. ,1986-11-28
The Wrong Answer. Bv William Murchison ,1986-11-30
Crude Oil Offers Five Options. ,1987-02-02
We're Heading For Future Energy Crises'. ,1987-02-02
Centre Concerned Over Stir Against Refinery. ,1987-02-02
Exemption Urged For Small Oil Weils. ,1987-02-04
Petroleum Fallout. ,1987-02-06
'Oil Patch9 Slump May Spell Crisis. ,1987-02-06
Aramco's Deal May Bring Price Stability. ,1987-02-06
Educ First Gush Of Alberta. ,1987-02-07
Three Rivers Man Injured In Accident. ,1987-02-08
Robert Walters... Education And Oil Mix In Louisiana. ,1987-02-11
Commodities ,1987-02-12
Wholesale Prices Show Largest Rise Since 85. ,1987-02-12
Oil Futures Take Technical Downturn. ,1987-02-12
In Washington How Education And Oil Mix. ,1987-02-12
Gettysburg Times ,1987-02-12
Schenectady Gazette ,1987-02-12
Analysts Tell Investors Situation Ripe To Sell Fullv Priced ... ,1987-02-12
Oil Hikes Cause Wholesale Price Jump. ,1987-02-13
Chevron: First Loss Since Depression ,1987-02-13
Wholesale Prices. Up 0.6 In January; Crude Oil Jumps. ,1987-02-13
Make Jump. ,1987-02-13
Remember The Long Lines? ,1987-02-15
Group Says $10 A Barrel Oil Tariff Might Cost $100 Billion A ... ,1987-02-16
Petroleum Fallout ,1987-02-16
Group Says $10 A Barrel Oil Tariff Would Cost Us. $100 ... ,1987-02-16
Discovery Of Crude Oil Significant. ,1987-02-18
Point Pleasant Register ,1987-02-18
"Esso, Bhp Want Tax Cut. ",1987-02-19
Toledo Blade ,1987-02-22
"Worst Is Over For Refineries, Says Expert. ",1987-02-22
Petroleum Industry Experiences Fallout. ,1987-02-23
New Us. Oil Crisis Feared In 90s. ,1987-02-23
Kuwait Warns To Buy At Opec's Set Prices. ,1987-02-23
Us Study Foresees New Oil-Import Crisis In 1990s. ,1987-02-24
Manila Standard ,1987-02-24
Doubts About Opec Sink Energy Prices. ,1987-02-24
Commodities ,1987-02-24
Oil And Gas Funds Again Producing. ,1987-02-24
Oil Prices Slump Over Worries On Opec Accord. I. Mont ,1987-02-24
Opec Cheats Force Oil Lower. ,1987-02-27
Texaco Announces Net Income For 1986 Declined 84 Percent,1987-02-27
"Oil Slide Temporary, Analysts Predicting. ",1987-02-27
Deficit Hocus-Pocus. ,1988-01-03
Some Deficit Hocus-Pocus. ,1988-01-04
Commodities ,1988-01-04
Slash Fuel Bills. ,1988-01-06
Deficit Hocus-Pocus. ,1988-01-06
"Business Capsules. Oil, Gas Production Remains Stable. ",1988-01-06
Oil Prices Are Nearing $18 Mark. ,1988-01-06
"Pa Oil Spill Not Unusual, Epa Says. ",1988-01-06
Ohic Fuel-Buying Groups Are Hot Idea For Saving On High ... ,1988-01-07
Commodities ,1988-01-07
Deficit Hocus-Pocus. ,1988-01-07
"Slower Growth, But No Recession ",1988-01-10
87 Wholesale Prices. Show Modest Gain ,1988-01-15
Irs Seeks Billion In Back Taxes From Troubled Texaco. ,1988-01-15
By Feds And State. Shell Application To Be Checked. ,1988-01-15
Iran Eyes Cutback On Oil Production ,1988-01-17
Iran May Cut Oil Productior Washington Arabia's Pd Iranian ... ,1988-01-17
Iran May Cut Its. ,1988-01-17
Cheaper Crude Oil Blends. ,1988-01-19
Record-Journal ,1988-01-19
Humphrey Criticizes Bush For Role In Oil Price Increase. ,1988-01-19
The Free Lance-Star ,1988-01-19
Prudhoe Oil Polluting Tundra? Groups Protest Further As ... ,1988-01-21
Manila Standard ,1988-01-21
Keating; Lifts Limit On Foreign Oil And Gas Investment. ,1988-01-21
Leader To Meet Reagan Environmental Groups Claim Tundra ,1988-01-21
Exxon Posts Earnings Gain ,1988-01-26
"Drilling Of Oil, Natural Gas Wells In Us. Expected To Rise By ",1988-01-30
Oil Well Drilling To Increase. ,1988-01-30
Georges Bank Drilling Plan Spurs Debate. ,1988-04-01
Oil Prices Mixed In ,1988-04-01
Texaco Tries To Shed Musty Corporate Image. ,1988-04-03
Lakeland Ledger ,1988-04-03
Transition To The Gas Era. ,1988-04-04
Indons Cutting Prices: Mees. ,1988-04-06
Unocal Plant Involved... Oil Tanks Blaze Extinguished. ,1988-04-06
New Cars Becoming More And More High-Tech. ,1988-04-15
Make Your Home Our Home 212 Sam Houston Continkntal ... ,1988-04-15
Commodity Roundup. ,1988-04-16
Drop In Oil Prices Slows Eor Projects. ,1988-04-20
"Gulf Crisis Spurs Gold Stocks, But Industrials Down. ",1988-04-20
"Business Opec Members Face Another Crisis, But Higher Oil ",1988-04-24
"Opec May Be Losing Battle, Again ",1988-04-24
Byrd Puts Brakes On Bill. Vote On Trade Measure Postponed. ,1988-04-27
Business.. Demos Seek Veto-Proof Trade Bill. ,1988-04-27
"Steel Coming Back, Use Head. Head Ifs... We're Putting... ... ",1988-04-27
'Someone Nas Got Me... ,1988-04-27
Public Notice Spotsylvania County. ,1988-04-27
Blood Donors Needed. ,1988-05-06
Refinery Explosion Kills 1. Oil Prices Leap Due To Loss Of 1 ... ,1988-05-06
"Suit Against Blaine Twp, Is Dropped Officials Did Not ... ",1988-05-06
4 Missing In Refinery Explosion ,1988-05-06
Must Discourage Use Of Oil. ,1988-05-07
The Lewiston Daily Sun ,1988-05-07
Three More Bodies Found In Burned Refinery Ruins. ,1988-05-07
Missing Men Being Sought. ,1988-05-07
4 Missing Men Hunted At Louisiana Refinery. ,1988-05-07
The Indian Express ,1988-05-07
Search For Men Continues After Refinery Explosion ,1988-05-07
Beaver Country Times ,1988-05-08
The Robesonian ,1988-05-08
Oil Prices Continue Mixed. ,1988-05-11
New Oil Cartel Urged. ,1988-05-11
Pennsylvania Oil Well Operators Balking At Environmental Rules,1988-05-11
Tesoro Sells Firm Parts. ,1988-05-12
Ultramar Better Than Expected. ,1988-05-12
Wholesale Preaching. ,1988-05-12
Oil ,1988-05-12
New Sunday Times ,1988-05-13
Tesoro Sells Firm Parts. ,1988-05-13
Scale Down Inflation Fears. ,1988-05-14
The Victoria Advocate ,1988-05-14
Inflation Lear. ,1988-05-14
Gulf ,1988-05-15
"Battered By Regulations, Prices. ",1988-05-15
Iraqi Jets Bomb Huge Tankers At Iran Oil Terminal. ,1988-05-15
Projects Enable Shell To Use More Local Crude. ,1988-05-17
Business Oil Expert Cautions That Shortages Are Not Entirely ,1988-05-18
Exxon Reports Earnings. ,1988-05-20
Action Against Caltex. ,1988-05-20
China's Largest Oil Field To Run At A Loss. ,1988-05-24
'Cream Of The Crop Judged. Former Director Of The Southern ,1988-05-24
The Vindicator ,1988-05-27
Oil Prices Drift Lower. ,1988-05-29
Is There A Cure For Africa's Foreign Debts? ,1988-05-29
Warning ,1988-05-31
'88 Looking Up For Depressed Oil States. Luvv Prices Sink. ... ,1988-05-31
Crude Oil Production ,1988-06-01
"Oilfield To Produce By Late 1990, Says Bulletin ",1988-06-02
Warning ,1988-06-02
International Opec Puts Off Meeting To June 11. ,1988-06-03
Reading Eagle ,1988-06-03
Reuters ,1988-06-04
Counter Trade May Be On The Decline. ,1988-06-06
Wholesale Prices Rise In May. ,1988-06-10
Commodity Roundup. ,1988-06-10
Sl Refinery Observes 40th Anniversary. ,1988-06-10
Pumice Assures Smooth Wood Surface. ,1988-06-10
Oil Glut Tops Opec Agenda. ,1988-06-10
Opec Wants Unity. ,1988-06-12
Opec Told To Set Aside Differences. ,1988-06-12
Opec Chief Urges Members Ignore Differences. ,1988-06-12
"Jane M. Smith Of Morgantown, Using Pumice Can Give That ",1988-06-12
New Spirit Could Ease Opec Woes. ,1988-06-18
Saudi Arabia Clinches $2 Billion Joint Venture Deal With Texaco,1988-06-20
Pittsburgh Post-Gazette ,1988-06-21
Ocala Star-Banner ,1988-06-21
Repeal This Obsolete Oil Tax. ,1988-06-21
Oil Prices Take Plunge. ,1988-06-21
International Boost For Indonesia's Petro Chemical Industry. ,1988-06-21
Il Prices Recover Rom Early Slump. ,1988-06-23
Gas Futures On Increase. ,1988-06-23
Drought Causes No Water Woes In City. ,1988-06-24
Are There Many Kinds Of Oils? ,1988-06-24
Oil Prices Decline. ,1988-06-24
Commodity Roundup. ,1988-06-24
Sydney: Shares Fall Sharply. ,1988-06-29
May Burn Off Oil Spill. ,1988-06-29
Fair Site Dedication July 17. ,1988-06-30
World Oil Prices Plunge. ,1988-06-30
International Businesss? Finance. Oil Prices Likely To Go Up ,1988-08-01
Opec Pricing Panel Faces Uphill Fight Against Glut. ,1988-08-03
Crude Oil Production ,1988-08-03
Expected Tax Repeal May Boost Optimism. ,1988-08-05
Gulf War: Oil Boom Sparked It And Doused It. ,1988-08-05
"Uil Futures Uip. Amid Opec, Inventory Woes. ",1988-08-05
The Sydney Morning Herald ,1988-08-05
Looking For Some Market Action? Just Wait For The Next Headline!,1988-08-06
'New Era Is Just Another Giveaway. ,1988-08-06
"Drilling Started To See If Paris, City Of Light, Sits On ... ",1988-08-07
Irish ,1988-08-07
Social Security? Many People Only Know. ,1988-08-07
Non-Opec Ready For Cuts: Oil Chief. ,1988-08-08
Non-Opec Producers Still Willing To Curb Output'. ,1988-08-08
Barge Releases Oil Into Gulf Of Mexico. ,1988-08-12
Headlines And Market Action ,1988-08-12
Petronas Awarded $840m Loan By Japanese Govt. ,1988-08-12
Ruptured Barge Spills Oil Off Mississippi. ,1988-08-12
Earth Sake. ,1988-08-13
Oil Futures Prices Drop. ,1988-08-13
Probe On Oil Companies Alleged Tax Evasion Set. ,1988-08-13
Gushers And Dusters. Oil Well Completed. Jackson County. ,1988-08-14
Manila Standard ,1988-08-14
Oil Futures Prices Climb. ,1988-08-15
Output May Be Cut By One Mil Bpd: Opec Chief. ,1988-08-16
Oil Production Cut Is Predicted J. ,1988-08-16
The Indian Express ,1988-08-16
"Am Am Gazette, Thursday, August. I No If. It In Ill Ll. ... ",1988-08-18
Guingona Seeks Further Rollback In Oil Prices. ,1988-08-23
Oil Prices Close Higher. ,1988-08-23
Caltex Seeks Gov't Refund. ,1988-08-25
Warning ,1988-08-25
Tanker Oil ,1988-08-25
Oil Futures Prices Go Up In Sporadic Trading Day. ,1988-08-27
Oil Prices Down Anew. ,1988-08-27
More Than M79 M Spent On Environment. ,1988-08-27
Berry's World. ,1988-08-29
Oil Refiners Adapt To Market Changes. ,1988-08-29
Texaco Payments Ok'd. ,1988-08-29
Texaco Settlement Ok'd. ,1988-08-29
Texaco Settlement. ,1988-08-29
Schenectady Gazette ,1988-08-30
Us Approves Texaco Payment. ,1988-08-30
Texaco To Pay Us. ,1988-08-30
Billion Texaco Settlement Finalized. ,1988-08-30
Texaco Payments Ok'd. ,1988-08-30
I Settleient. Approved ,1988-08-30
Nasa Loads Satellite Aboard Space Shuttle. ,1988-08-30
Deal With Texaco. ,1988-08-30
Texaco To Pay Us. Billion ,1988-08-30
Ellensburg Daily Record ,1988-08-30
Petroleum Research Continues. ,1988-10-02
Research Facility Going Strong Despite Prices. ,1988-10-02
Petroleum Research Ill Continues. ,1988-10-02
Letters To The Editor: ,1988-10-02
New Role For Once-Powerful Opec: Small Fish In A. Big Pond. ,1988-10-02
