title,date
"Journal Thursday, April 9, 1992 The Daily. Lollar Sense/. ",1992-04-09
Crude Oil Price. ,1992-04-10
Chain Market. ,1992-04-03
The News-Journal ,1992-04-15
Plutonium Shipment Poses Threat. ,1992-04-09
Crude Oil Price. ,1992-04-22
Crude Oil Prici. ,1992-04-21
Crude Oil Price. ,1992-04-24
Crude Oil Price. ,1992-04-03
Crude Oil Price. ,1992-04-25
Crude Oil Prici. ,1992-04-29
Crude Oil Price. ,1992-04-28
Energy Futures Show Gain . ,1992-04-25
"Gasoline Prices, Demand Rise. ",1992-04-27
Precious Metal. ,1992-04-30
Amoco Must. Jr Pay $200 Million For 1978 Spill. ,1992-04-25
Study: Exxon Spill Damage Continues. ,1992-04-17
Pump Pricing. ,1992-04-19
Traders Shake Off Pessimism. ,1992-04-04
Mccook Grain Market. ,1992-04-07
Lifts S. Africa Oil Embargo. ,1992-04-06
Were In The Bank. Lire How Many Other People Over Cleanup,1992-04-17
Us Has Followed Five-Step Path To Competitive Failure. ,1992-04-10
Grain Markets End. On A Mixed Note. ,1992-04-11
Portsmouth Daily Times ,1992-04-06
No Charges Filed On Oil Fraud Claims. ,1992-04-02
Geoscience Career Needs Paper And Personal Qualifications,1992-04-04
The Indian Express ,1992-04-07
Quaker State's Profits Drop 83% For First Quarter. ,1992-05-01
Tracking Gas Prices. ,1992-04-18
Energy-Related Stocks Lead Broad Market Gain ,1992-04-07
Fetus ,1992-04-17
Libya Expelling Diplomats. ,1992-04-16
Libya Expels Diplomats. ,1992-04-16
Amoco Won't Fight Order On Cadiz Spill. No Appeal: Firm Will ,1992-04-25
Oil Prices Show Weakness . ,1992-06-27
Big Oil Men. ,1992-06-28
Base Metal Prices Make Significant Surge Quietly. ,1992-06-19
Oil Prices Rise As Traders Wait. ,1992-06-20
All Star: Pawn. ,1992-06-02
Petroleum Oil Prices Fall On Ny. Merc; West Texas Drops 14 ,1992-06-27
The Week That Will Be. ,1992-06-08
New Straits Times ,1992-06-01
Oil Prices Up As Iraq Decision Looms. ,1992-06-24
Oil Prices Mostly Higher. ,1992-06-20
Oil Prices Hit 1992 High . ,1992-06-06
Cleanup Launched After Oil Spillage Into Lavara River. ,1992-06-01
"Malacca Refinery Targets 100,000bpd. ",1992-06-11
I Oil Drops In Slow Session ,1992-06-09
Oil Prices Show Increase . ,1992-06-24
"National, Capital Region Prices For Gasoline On Seasonal ... ",1992-06-17
Cocoa Rebounds From 19-Year Low. ,1992-06-26
Palawan Oil Well Exploration Formally Launched. By Marichu ,1992-06-17
Oil Clips In Dull Trading. ,1992-06-10
Oil Futures Hit New Highs. ,1992-06-25
Toledo Blade ,1992-06-12
Commodities ,1992-06-17
Japanese Join Vietnam Oil Rush Despite Trade Embargo. ,1992-06-15
Oil Prices Seen Retreating. ,1992-06-30
Mexico River A Cesspool That Threatens Region ,1992-06-21
Minimal Impact On Environment From Oil Inferno. ,1992-06-25
Soybean Futures Prices Surge. ,1992-06-24
"Rain Forecast Undermines Gains In Corn, Soybean ",1992-06-02
Europe ,1992-06-07
Oil Prices Fall Sharply . ,1992-07-01
Oil Line Break Cause Probed. ,1992-06-09
"No Spills, Oil Carriers Are Told. ",1992-06-19
The Indian Express ,1992-06-01
Wheat Crop Worries Trigger Price Increase. ,1992-06-04
Commodities ,1992-06-12
Russia To Get Texas Refinery . ,1992-06-17
Iraq Getting Ready To Resume Oil Exports. ,1992-06-01
Si Short Sigh Of Relief. ,1992-06-26
The Indian Express ,1992-06-16
Soybean Acreage Tops Forecasts; Prices Drop. ,1992-07-01
"Iraq, Un. Iraq, Un. Agree Oil Agree On Oil Export Proposal. ",1992-06-23
Exxon Valdez-Related Otter Study Resumes. ,1992-06-05
World Iraq Preparing Big Oil. Exports ,1992-06-01
Act Now Before The ,1992-06-28
Oil Is Important To Our Security. ,1992-06-11
Oil Prices Holding Steady . ,1992-06-05
Crude Oil Price. ,1992-06-19
Crude Oil Price. ,1992-06-04
Crude Oil Price. ,1992-06-09
Crude Oil Price. ,1992-06-16
Crude Oil Price. ,1992-07-01
Crude Oil Price. ,1992-06-18
Crude Oil Price. ,1992-06-13
Pipeline Leaks Oil Into Lake. ,1992-06-18
Pipeline Leaks Oil Into Lake. ,1992-06-19
In Berlin Wall Shootina. ,1992-06-23
Nation Oil Futures Hit New High For Year. ,1992-06-25
"Gains In Oil, Auto Stocks Lead Rally In Blue Chips. ",1992-06-04
Holiday Drivers Face High Gas Prices. Reasons For Increases ,1992-07-01
"Oil, Precious Metals. ",1992-06-24
Gas Prices Rise For Fourth. Some Retailers Charge Gouging; ,1992-07-01
Sell-Off Hurts Oil Prices. ,1992-06-12
Iraqi Oil Export Terms Tentative. ,1992-06-23
Price Up 1 For Unlead Regular. ,1992-06-09
"Oil, Auto Issues Lead To Mild Rally In Blue Chips. ",1992-06-04
Pepper ,1992-06-24
Oil Prices Hit New Highs. New York. ,1992-06-04
Oil And Auto Issues Lead Market Rebound. ,1992-06-04
Oil Futures Prices Mixed. ,1992-06-03
Commodities ,1992-06-09
Spiral Continues. ,1992-06-27
At 1. Maii Stages Small. Upswing ,1992-06-04
Commodities ,1992-06-02
"Three Years After Spill, Sea Otters Still Dying. ",1992-06-07
Wall Street Report Wall Street Report. Blue Chips Help ... ,1992-06-04
Oil And Auto Issues Spark Mild Rally In Blue Chip Market Stocks,1992-06-04
Commodities ,1992-06-16
Wall Street. ,1992-06-04
"Precious Metals, Oil. ",1992-06-13
Record-Journal ,1992-06-12
Cure Criticizes Defleppard. ,1992-06-05
The News ,1992-06-03
The Daily Gazette ,1992-06-11
Lewiston Morning Tribune ,1992-06-26
National: Mortgage Delinquencies Fall. ,1992-06-03
Crude Oil Prici. ,1992-06-24
Crude Oil Price. ,1992-06-26
Metalscommodities ,1992-06-30
Crude Oil Price. ,1992-06-27
Crude Oil Price. ,1992-06-23
Lewiston Morning Tribune ,1992-06-06
The Robesonian ,1992-07-01
Commodity Roundup. ,1992-06-12
Commodity Roundup Hi. ,1992-06-03
European Demand Boosts Platinum Prices. ,1992-06-03
Iraqi Envoy 10 Resign. ,1992-06-22
Screenings ,1992-07-01
"Grains, Soybeans Futures Are Lower. ",1992-06-13
Sioux City Livestock. ,1992-06-06
Weather Forecast Sends Futures Down. ,1992-06-06
Commodity Roundup. ,1992-06-05
Sun Journal ,1992-06-23
"Rain, Or The Lack Of, Hurts Futures Prices. ",1992-06-09
Better Feedlot Sales Send Cattle Futures Higher. ,1992-06-05
Commodity Roundup Fe. ,1992-06-11
New Sunday Times ,1992-06-29
New Sunday Times ,1992-06-22
Rain Causes Soybean Futures Prices To Fall. ,1992-06-16
Stock Market Drops Again ,1992-06-11
Commodity Roundup. ,1992-06-09
Firm To Produce Crude Oil From Plastic. ,1992-08-11
Turnovers Show Good Prospects For Oil Trade. ,1992-08-22
"Pemex, Shell To Invest In Us Refinery. ",1992-08-27
The Deseret News ,1992-08-15
Scraps Plans To Buy Our Crude Oil. ,1992-08-19
Opec Crude Output Exceeds Ceiling. ,1992-08-10
Ropes In Two Foreign Govt-Linked Firms. ,1992-08-18
The Indian Express ,1992-08-17
Commodities By Tl. Kwong Factors That Put World Oil Markets ,1992-08-14
The Indian Express ,1992-08-02
Brews In Russian Oil Fields. ,1992-08-08
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-08-26
Warning ,1992-08-26
Qualms Drive Up Oil Prices. ,1992-08-29
The Daily Gazette ,1992-08-05
Andrew Cuts Production At Refineries In Two States . ,1992-08-27
"Weekly Round-Up. Market Affected By Currency Factors, Uk ",1992-08-24
"Russian Oil Rush: Untold Riches, Risks For Struggling State. ",1992-08-12
Hurricane Andrew Closes Oil Refineries. ,1992-08-27
Oil Prices Show Decline. ,1992-08-20
Weekly Round-Up. Prices Firmer Due To Fears Of Destruction,1992-08-31
Venezuela ,1992-08-04
Military Knew Oil Hazardous. Mented That More Than 200 Vet ,1992-08-06
Glut Fears Hurt Oil Prices . ,1992-08-11
Oil Prices Drop Slightly. ,1992-08-15
Oil Shipments Get Santa Barbara Ok. ,1992-08-18
Oil Prices Post Increase . ,1992-08-14
Mexico Reverses Its Policies On Oil. ,1992-08-16
"Oil, Precious Metals. ",1992-08-26
Commodity Roundup. ,1992-08-26
Pemex Plans Joint Refinery Project. ,1992-08-27
"Mexico Oil Output, Exports Detailed. ",1992-08-11
Export Market Still Strong. ,1992-08-22
Gettysburg Times ,1992-08-29
Cotton Futures Drop. ,1992-08-29
"Grain, Bean Futures Close Mostly Lower. ",1992-08-29
Commodities ,1992-08-26
Cotton Futures Sharply Lower On News Of Crop Damage. ,1992-08-29
Hurricane Packs Punch To Cotton Sales Industry. ,1992-08-30
The Indian Express ,1992-08-22
Oil Prices .Close .Higher . ,1992-08-13
Oil Prices Fall Slightly. ,1992-08-20
Oil Prices Climb Higher. ,1992-08-07
Low Oil Prices May Hit Supply. ,1992-08-27
Iraq Sends Odd Signals To Oil Mart . ,1992-08-09
"Curb Cable, Oil Industry Greed. ",1992-08-08
Oil Market Trading Quiet . ,1992-08-21
Energy Prices Move Lower . ,1992-08-26
Wheat Futures Boosted On Export Subsidy Talk. ,1992-08-22
Oil Prices Continue Clown . ,1992-08-12
New Straits Times ,1992-08-28
Waterford Firefighters Get Training. ,1992-08-13
The Week That Will Be. ,1992-08-30
France Ghana Honduras India. ,1992-08-25
Petronas Gesture Not Lost On Oil Mncs. ,1992-08-06
Oil Spill Proposal Sent To Sacramento ,1992-08-19
Oil Prices Down Slightly . ,1992-08-22
Commodity Roundup. ,1992-08-29
Pump Prices Highest In Portland ,1992-08-03
Portland Gas Prices Hit Nationwide High. ,1992-08-03
Energy ,1992-08-17
Coffee Falls As Talks Break Down. ,1992-08-03
Crude Oil Price. ,1992-08-06
Crude Oil Price. ,1992-08-28
Crude Oil Price. ,1992-08-21
Crude Oil Price. ,1992-08-14
"Higher, Grains Are Mixed. ",1992-08-15
Oil Prices Slightly Higher. ,1992-08-18
S. Africa Unrest Bumps Up Platinum Futures. ,1992-08-01
Fears Of General Strike Hikes Platinum Futures. ,1992-08-01
Platinum Prices Still Falling. ,1992-08-15
Commodity Roundup. ,1992-08-15
Copper Futures Surge On Polish Labor Unrest. ,1992-08-18
Energy Prices Get. A Lift. ,1992-08-25
Crude Oil Price. ,1992-08-07
Metals Futures Pos Losses For The Week. ,1992-08-15
"Best Available Copy. The Nil. Courier Wednesday, August. 12, ",1992-08-12
Houston Nightlife Means More Than Ride On Mechanical Bull,1992-08-16
Oil Prices Decline Again . ,1992-08-06
Unleaded Gas Prices Fall. ,1992-08-28
Lakeland Ledger ,1992-08-25
Increases Oil In July. ,1992-08-05
Remisiers/ Company Dealers. ,1992-08-26
Oil Prices Rise. ,1992-08-21
Soybean Futures Fall On Outlook. ,1992-08-08
Cash Grain ,1992-08-19
Oil Prices Lower. ,1992-08-26
Commodity Roundup. ,1992-08-05
Commodity Roundup. ,1992-08-07
Un Arms Team Winds Up Baghdad Mission ,1992-08-18
Commodity Roundup. ,1992-08-06
The Daily Gazette ,1992-08-02
Tva Libel. Verdict Dumped. ,1992-08-07
Crude Oil Price. ,1992-08-13
Crude Oil Price. ,1992-08-15
Crude Oil Price. ,1992-08-29
Crude Oil Prici. ,1992-08-04
Crude Oil Price. ,1992-08-20
Crude Oil Prict. ,1992-08-22
Crude Oil Price. ,1992-08-18
The Robesonian ,1992-08-25
Todav's Best Bets. ,1992-08-04
The Indian Express ,1992-08-31
Energy Mogul Offers To Convert Kc's Cars. Plan Requires City ,1992-08-06
Russian Trade Value Down 30%. ,1992-08-25
Storm Trips Hikp Nil. ,1992-08-27
Lakeland Ledger ,1992-08-27
Commodities ,1992-08-11
Crude Oil Price. ,1992-08-05
The Durant Daily Democrat ,1992-08-06
Motor Oil Refining Should Be No Mystery Automotive Peooie ,1992-12-06
Toledo Blade ,1992-12-08
Ecological Disaster Feared. Tanker Breaks Up Off Spanish City,1992-12-04
Oil Tanker Explodes After Crash. Oil Spill Threatens Fishing ... ,1992-12-04
Tanker Breaks Apart Off Spanish City. Ecological Disaster ... ,1992-12-04
Bush Decision On Alaska Oil Could Affect Domestic Prices. ,1992-12-03
Crude-Oil Spill Threatens Rich Fishing Grounds. ,1992-12-04
Oil Tanker Smashes Into Spanish Coast. ,1992-12-04
I Aimer Spins Minions Of Gallons Of Crude Oil Into Fishing ... ,1992-12-03
Oil Tanker Breaks Up Off Spain Threatens. H.... ,1992-12-04
Fishermen Fear Oil Spill's Effects. Extent Zr. Toil Suck At. ... ,1992-12-09
No Fuel Price Slash Ramos. ,1992-12-28
Fires From Tanker Oil Spill Out; Stone-By-Stone Cleanup Begins,1992-12-05
Breaks Off Spain; Ecological Disaster Feared Up. ,1992-12-04
Crude Fails To Aid Buying . ,1992-12-12
"Nationworld Thursday, December 3, 1992. Oil Tanker Runs ... ",1992-12-03
Oil Market Resists Shifts . ,1992-12-10
Oil Spills As Tanker Runs Aground. ,1992-12-04
Ranker Wreck Off Spain Leaves Eaves Huge Oil Slick. ,1992-12-04
Ludington Daily News ,1992-12-03
Tanker Leaks... Millions Of.. Gallons Of Oil... Ecological ... ,1992-12-04
Tanker Breaks Up Off Spanish Coast. ,1992-12-04
Rome News-Tribune ,1992-12-06
Opec Gets Ready To Pump More Oil. ,1992-12-09
"Fire Goes Out, But Oil Cleanup Begins In Spain ",1992-12-05
"Fire Goes Out, But Oil Cleanup Begins In Spain ",1992-12-04
While 28 Pinoy Seamen Rescued From Burning Oil Tanker. ,1992-12-02
Butz Calls For Oil Price Rollback. ,1992-12-08
Tanker Fire Burns Out; Oil Remains. Grounded: The Spill Off ... ,1992-12-05
Fire Aboard Greek Tanker Put Out. ,1992-12-05
Major Cleanup Effort Looms. Oil Lost From Grounded Tanker ,1992-12-05
Oil Exports Reach $6 Billion ,1992-12-24
Oil Prices Lower After Crude Falls. ,1992-12-12
"Washington, Oc. Alaska Crude Oil Export Ban To Stay. ",1992-12-09
Tanker Spill Fire Out; Clean Up Begins. ,1992-12-05
Oil Tanker Splits Apart. I Aground: Millions Of Oil Tanker. ... ,1992-12-04
Gettysburg Times ,1992-12-04
Oil Futures Prices Fall . ,1992-12-02
Oil Tanker Breaks Up Near Spain Slick Stretches 12 Miles: ... ,1992-12-04
"World Oil. Swiss Nix Joining Free Trade Zone. Bern, ... ",1992-12-06
Cleanup Of Spanish Leak Starts; Weather Conditions Were ... ,1992-12-05
Fishermen Fear Ill Effects Of Huge Oil Spill Near Spain ,1992-12-09
Cattle Futures May Rise On New Report. ,1992-12-19
Heavy Seas Tnwar Oil Tanker Cleanup. ,1992-12-07
Spain Oil Spill Cleanup Goes. On Some Fear The Spill May Be ,1992-12-07
The Madison Courier ,1992-12-05
Spanish Oil Spill Cleanup Stalled By Foul Weather. ,1992-12-07
Tanker Runs Aground Off Spain ,1992-12-04
Tanker Fire Out; Slick 1 0-Sq. Miles ,1992-12-05
Spain Government Assesses Damage After Major Oil Tanker ,1992-12-04
Us To Help Russia Keep Crude Oil Flowing. ,1992-12-18
Events Spur Oil Prices. ,1992-12-11
Divers Unable To Check Tanker. ,1992-12-07
Energy Futures Surge. ,1992-12-17
Oil Futures Down Again ,1992-12-04
Natural Gas Comes Up Winner In Active Field. ,1992-12-18
Livestock ,1992-12-17
"Factors Will Help Minimize Damage. Season, Type Of Fuel ... ",1992-12-22
Spain Weather. Hampers Investigation Still Under. Captain ... ,1992-12-08
Off Spanish Coast. Greek Tanker. Spills Twice Oil. That ... ,1992-12-14
Tanker Spilled 21 Million Gallons. ,1992-12-15
"Tanker Breaks Apart, Spills Oil Off Spain Coast. ",1992-12-04
"Tell Me/ A Night Of Wind, Rain, Prayer. ",1992-12-27
Venezuela Cuts Oil Exports. ,1992-12-18
Oil Traders See Good Day . ,1992-12-17
Fire Breaks Out At... ,1992-12-18
Sea Nit Century Tower Of Hercules. Protecting Their ... ,1992-12-06
Process Control System For Esso ,1992-12-09
"Grain Futures Slide, Export Outlook Dim. ",1992-12-05
The Robesonian ,1992-12-03
Greek Tanker Oil Loss Double Valdez's. ,1992-12-14
"Greek Tanker Runs Aground, Sparks Threatening Oil Fire. ",1992-12-04
Greek Tanker Oil Spill Off Spain Twice As Big As 1989 Exxon ,1992-12-14
Much Oil Spilled. ,1992-12-14
The Register-Guard. Oil Disaster Twice As Bad As 89 Spill. ,1992-12-14
The Indian Express ,1992-12-09
Lewiston Morning Tribune ,1992-12-04
National ,1992-12-03
No Impact On Oil Supplies From Gulf. ,1992-12-10
Rough Seas Hinder Checks Of Submerged Oil Tanker. ,1992-12-07
Heavy Seas Thwart Oil Cleanup. ,1992-12-07
Fire Damages Refinery; No Oil Spilled. Officials Search For ... ,1992-12-21
Rough Seas Hinder Checks Of Submerged Oil Tanker. ,1992-12-06
Oil Prices Sink In Trading. ,1992-12-09
Cash Grain ,1992-12-09
Crude Along Coastline. ,1992-12-12
Spill Dwarfs Exxon Valdez Disaster. ,1992-12-12
Lodi News-Sentinel ,1992-12-04
Pattern Of 1992 Oil Prices Same As Last Year So Far. ,1992-12-16
Ocala Star-Banner ,1992-12-08
World Highlights. ,1992-12-06
Passive Oil Cleanup Begins In Spain ,1992-12-05
'World Heavy Seas Thwart Tanker Cleanup Work. ,1992-12-05
World ,1992-12-07
Oil Prices Slightly Higher. ,1992-12-26
Is Decline In Oil Prices Near End? ,1992-12-17
Heating Oil Prices Steady: Heating. Oil Prices Showed No. ,1992-12-10
Heating Oil Prices Stable. ,1992-12-10
Oil Tanker Rescue Thwarted By Storm. ,1992-12-07
Behind The Headlines. ,1992-12-13
Anadarko Petroleum To Buy Arco Reserves. ,1992-12-01
Cattle Futures Rising. ,1992-12-19
Officials: Leaky Seal Responsible For Fire. ,1992-12-04
Leaky Pump Caused Refinery Fire. ,1992-12-04
Spanish Oil Spill Fire Dies; Crews Begin Cleanup. ,1992-12-05
The Argus-Press ,1992-12-24
Oil Spill Worse Than Valdez. ,1992-12-14
The Vindicator ,1992-12-21
Disaster Could Rival Exxon Spill. ,1992-12-05
Fires From Tanker Spill Out; Cleanup Begins. ,1992-12-04
From The Record... Luveniles Arrested. ,1993-01-07
Ubromanian ,1993-01-17
Petroleum Likely To Remain A Major Earner. ,1993-01-01
Shetland Winds Buffet Disabled Oil Tanker. ,1993-01-11
Spill Continued From Page I A. ,1993-01-06
Spill Threatens North Sea. Ship Hits Rocks; Environmental ... ,1993-01-06
Microbes May Boost American Oil Supplies. ,1993-01-20
"Meanwhile, Alaskans Who Had Witnessed The Exxon Valdez Spill ",1993-01-11
High Winds Prevent Tanker Salvage. I. Oil Spill: Gusts Up To ... ,1993-01-11
Senator's Oil Fee Move Drives Up World Prices. ,1993-01-30
Oceana County. ,1993-01-04
25-Million-Gallon Load Leaking From Tanker. ,1993-01-05
"Tanker Runs Aground, Gushes Crude. Tanker From. ",1993-01-06
Oil Market Unlikely To React To New Conflict With Iraq. ,1993-01-13
Fighting Is Unlikely To Affect Oil Market. ,1993-01-13
Guest Column. We Must Learn How To Save Energy. ,1993-01-21
Storm Tears Tanker Apart; Remainder Of Oil Released. ... ,1993-01-13
"Tanker Breaks Up, Releasing More Oil Ad. ",1993-01-13
World Winds Prevent Salvage Efforts. Israeli Official. By ... ,1993-01-11
Supertankers Coastal Spills Leave Indelible Mark On World. ,1993-01-24
From The Record... Luveniles Arrested. ,1993-01-07
Ubromanian ,1993-01-17
Petroleum Likely To Remain A Major Earner. ,1993-01-01
Shetland Winds Buffet Disabled Oil Tanker. ,1993-01-11
Spill Continued From Page I A. ,1993-01-06
Spill Threatens North Sea. Ship Hits Rocks; Environmental ... ,1993-01-06
Microbes May Boost American Oil Supplies. ,1993-01-20
"Meanwhile, Alaskans Who Had Witnessed The Exxon Valdez Spill ",1993-01-11
High Winds Prevent Tanker Salvage. I. Oil Spill: Gusts Up To ... ,1993-01-11
Senator's Oil Fee Move Drives Up World Prices. ,1993-01-30
Oceana County. ,1993-01-04
25-Million-Gallon Load Leaking From Tanker. ,1993-01-05
"Tanker Runs Aground, Gushes Crude. Tanker From. ",1993-01-06
Oil Market Unlikely To React To New Conflict With Iraq. ,1993-01-13
Fighting Is Unlikely To Affect Oil Market. ,1993-01-13
Guest Column. We Must Learn How To Save Energy. ,1993-01-21
Storm Tears Tanker Apart; Remainder Of Oil Released. ... ,1993-01-13
"Tanker Breaks Up, Releasing More Oil Ad. ",1993-01-13
World Winds Prevent Salvage Efforts. Israeli Official. By ... ,1993-01-11
Supertankers Coastal Spills Leave Indelible Mark On World. ,1993-01-24
Dil Tanker Spill Off Scotland Poses Hreat To To Wildlife ... ,1993-01-06
"Oil Tanker Crashes Aground, Threatens Islands Off Scotland ",1993-01-04
Classified-11 Disabled Tanker Leaking Crude Oil. ,1993-01-05
Oil Glut Sends Prices Down Despite Turmoil In Gulf. ,1993-01-20
Oil Tanker Grounded. Disabled Ship Spilling Millions Of ... ,1993-01-05
Rworld High Winds Stymie Oil Cleanup Efforts. ,1993-01-11
Gold Prices Sink; As Do... ,1993-01-05
"Grounded Tanker Spews Oil, Threatens North Sea Wildlife. ",1993-01-06
Wildlife Threatened As Tanker Spews Oil. ,1993-01-06
Chevron Gets Ok To Ship Oil In Channel. Coastal Commission ,1993-01-14
Alaskans Offer Moral Support After Spill In Shetland Islands. ,1993-01-11
North Sea's Winds Toss Doomed Ship. Alaskans Offer Moral ,1993-01-10
Oil Prices Slip Slightly After Big Increase. ,1993-01-30
Weather Grounds Tanker. Ship Sp Ills Crude Oil. ,1993-01-05
Storms Hinder Salvage Of Tanker. ,1993-01-08
Oil Prices Continue Slide. ,1993-01-07
Oil Prices Surge On Call For Reduced Output. ,1993-01-26
Oil ,1993-01-06
Oil Tanker Wreck Endangers Life In North Sea. ,1993-01-06
Tanker Oil Spill... ,1993-01-15
Oil Spill. ,1993-01-06
Tanker Finally Broken By Storm. ,1993-01-13
Williamson Daily News ,1993-01-14
Loaded Tanker Aground Leaking. ,1993-01-05
"Oil Prices, Shares Jump On Hopes Of Production Cuts. ",1993-01-26
Era Of Dead On Arrival Budgets To End Shetland Oil Spill. ... ,1993-01-07
"The Victoria Advocate, Wednesday, January 13, Oil Market ... ",1993-01-13
Nation Crude-Oil Tax Bill. Introducer ,1993-01-29
Oil Spill Threatens North Sea Wildlife. ,1993-01-06
'Long Live Salvage Tugs Seek Burning The King. Supertanker ,1993-01-22
Signs Point To ,1993-01-07
Oil Prices Mostly Decrease . ,1993-01-21
Pi Tax Will Hike Fuel Prices. By Marichu A. Villanueva ,1993-01-13
The Danish Supertanker Maersk Navigator Was Ablaze And ... ,1993-01-21
Tanker Spill Threatens Wildlife. ,1993-01-06
Tanker Disaster Threatens Wildlife In North Sea Area. ,1993-01-06
Oil Magazine Predicts Modest Gains For 1993 . ,1993-01-24
Aground ,1993-01-05
Cash Grain ,1993-01-29
Unit Ah Basin Oil-Well Project Gets $2 Million Grant. Study ... ,1993-01-04
"Singapore Oil Burns. Bums After Alter Tanker, Shin Collide. ",1993-01-21
Oil Tanker Carrying 78 Million Gallons Burns Off Indonesia. ,1993-01-21
"Shetland Islands. Tanker Runs Aground, Threatening Oil Spill",1993-01-05
Tanker Transport Deal Arranged By Chevron ,1993-01-14
Natural Gas Moves Back To Center Stage. ,1993-01-24
Salvage Crew Secures Burning Oil Tanker. ,1993-01-23
Oil Tanker Abandoned After Collision ,1993-01-21
"Ship Ablaze, Leaking Oil After Crash. Collision: It's The ... ",1993-01-22
The Bulletin ,1993-01-05
Supertanker Ablaze Following Collision With Another Ship. ,1993-01-20
Tanker Abandoned After Collision ,1993-01-21
Supertankers Collide; Crew Abandons Ship. ,1993-01-21
Wruck Decision Expected Soon By Joe. Bartolotta ,1993-01-06
Oil Spill Effects Are Enough To Bring Tears To Your Eyes'. ,1993-01-15
Disabled Oil Tanker Runs Aground In Shetland Islands. ,1993-01-05
"Spokaneregional, B1... North Sea Tanker Breaks Up. Oil Spill ",1993-01-06
Burning Ship Spills Oil Near Indonesia. ,1993-01-22
Star-News ,1993-01-13
Oil Slick Life. ,1993-01-30
Latest Spill May Avoid Being Disaster. ,1993-01-22
"Tanker Runs Aground, Threatens Shetlands. ",1993-01-06
Dow Gains. ,1993-01-28
Stricken Tanker Spews Oil Into North Sea. ,1993-01-07
Oil Stages Weak Advance . ,1993-01-23
Toledo Blade ,1993-01-14
North Sea's Winds Toss Doomed Ship. Alaskans Offer Moral ,1993-01-09
Shetland Oil Spill/ Alaskans Otter Moral Support. Bad ... ,1993-01-11
Disabled Oil Tanker Runs Aground. ,1993-01-05
Great Britain Shetland Islands Hope For Rebound After Spill. ,1993-01-14
The Albany Herald ,1993-01-26
Saudi Arabian Greens Made Of Crude Oil And Sand ,1993-01-06
North Sea Winds Buffet Grounded Oil Tanker. ,1993-01-11
Spill ,1993-01-06
All-Night Battle To Save Fish Farms. ,1993-01-09
Tanker Continues To Burn. ,1993-01-25
Oil Tanker Runs Aground. ,1993-01-04
Oil Tanker Runs-Aground. High Winds Hamper Cleanup. ,1993-01-05
"Oil Tanker Runs Aground, Weather Prevents Cleanup. ",1993-01-05
Rough Seas May Break Up Oil That Leaks From Tanker. ,1993-01-04
I. Iraq Threats Drop Oil Prices. ,1993-01-12
Oil Tanker Aground In Shetland Islands. ,1993-01-05
British Tanker Leaking Oil Near Coast Of Scotland ,1993-01-05
Oil And Gas Prices Lower Again In Nh. Hurll Inventory Of ... ,1993-01-05
Marine Life Threatened By Slick Spreading From Blazing Tanker,1993-01-23
"Winds Threaten Cleanup Of Oil Spill. Wildlife, Farms At Crew ... ",1993-01-07
Grounded Oil Tanker. Starting To Break Up By Richard We ... ,1993-01-09
Oil Prices Ignore Tension Over Iraq. ,1993-01-13
Dyes Help Farmers See Where Herbicides Are Going. ,1993-01-18
Salvage Experts Board Supertanker. ,1993-01-23
Salvage Experts Board Eaking Supertanker. ,1993-01-24
Oil Prices Settle Unchanged. ,1993-03-27
Oil Price Stagnant. ,1993-03-19
Products That Helped Country's Export Sector Nprfnrm Stronerlv,1993-03-27
Playing Hardball With Us. Oil Companies. ,1993-03-23
Crude .Oil Prices Unchanged . ,1993-03-27
"Perspective Crude Solutions. Big Spills, Tankers Aren't ... ",1993-03-21
Ashand Officials Plan To Lobby Against Clinton Energy Tax. ,1993-03-08
From Oil Industry. ,1993-03-03
Survey: Opec Oil Output Rose In February. ,1993-03-03
"Jin Snares. Dlame, ",1993-03-13
Energy Prices Rally. ,1993-03-05
Properly Disposing Off Used Motor Oil Is Vital. ,1993-03-02
Record-Journal ,1993-03-21
Ashland: Company Plans Lobby Against Tax. ,1993-03-08
Energy Tax. Foreign-Owned Oil Companies Only Too Happy To ,1993-03-19
"Tanker Hull Cracks, Spills Oil Off Azores. ",1993-03-19
Hit Azores. Fanker Leaking Oil In Rough Seas. ,1993-03-19
Oil Prices. Decline; Opec Reports Heavy Productioi. ,1993-03-09
Ses More Oil From Mideast. Saudi Arabia Finds. ,1993-03-19
Fort Oglethorpe Press ,1993-03-17
The Vindicator ,1993-03-23
Petronas Picks Partner. ,1993-03-20
Oil Price Below $19 Support Level. ,1993-03-13
"Russia Ups Oil Exports, Cuts Imports Of Food. ",1993-03-17
Disaster Averted With Teamwork. ,1993-03-18
The Victoria Advocate ,1993-03-25
Mckay Defends $4 Million Tax Deduction Former Ashland Oil ,1993-03-11
Oil Prices Show Decline. ,1993-03-23
"Fuel Prices Continue Climb, Increases Are Expected Through ",1993-03-19
Oman Oil Tie-Up. ,1993-03-17
What Goes Around. ,1993-03-26
What Goes Around. ,1993-03-28
Oil Prices Rally. ,1993-03-14
The Indian Express ,1993-03-01
"Irving Oil Must Pay $50,000 Fine In Nb. ",1993-03-11
Different Ways To Get Rid Of Garbage. ,1993-03-23
The Durant Daily Democrat ,1993-03-26
