,movie_title,running_time,release_date,viewer,director,actors,production,screenplay_writers,director_of_photography,editors,original_author,distributor,importer,review_count,review_id,review_date,review_rating,review_comment
105,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,139339447,2023-11-19 21:09:14,10,Dr. Scorsese's the last lecture on anatomy of U.S.
106,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,tkdan369@hanmail.net,2023-10-23 22:29:18,8,침묵이 꽃을 피울 때 눈 먼 자들은 입을 연다
107,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,honggane31@gmail.com,2023-10-22 21:31:19,9,1920 미국의 죄를 아낌없이 까발리는 거장의 아름다운 미술
108,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,hwachul92,2023-12-17 16:13:13,9,"잔인하기는 했지만 장엄하면서 미국 현대사를 한번에 보여준 범죄서사실화였습니다! 석유 부자가 된 오세이지 부족 살인사건 과정에서 FBI의 탄생과 석유를 차지하려는 백인 세력과 석유와 자산을 지키려는 오세이지 부족 사람들의 신경전과 끊임없는 살인에서 오세이지 부족 여성을 사랑한 주인공이 백인들의 만행을 만천하에 다 드러내면서 이익보다 사랑을 쟁취하겠다는 마음을 보인 점이 뭔가 공감이 되면서 장엄하고 몰입을 높였습니다! 전반적으로 잔인한 면도 있었으나 장엄하고 역사적인 장면으로 몰입을 드높였으니, 별 4개 반 드립니다!!"
109,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,filmone1,2023-11-26 23:56:12,8,"마틴 스콜세지 감독이 연출한 <플라워 킬링 문>은 거대한 부를 가지게 된 한 부족을 백인들이 어떻게 착취하는지를 보여주는 작품입니다.

얼마 전 제대를 한 어니(레오나드로 디카프리오)는 삼촌 윌(로버트 드 니로)이 거주하는 오세이족 지역으로 향합니다. 윌은 어니에게 일자를 주고 심지어 오세이족 여성과 잘해보라는 충고를 합니다. 자신의 취향에 맞는 오세이족 여성 몰리(릴리 글래드스톤)의 운전수로 일한 어니는 그녀와 사랑에 빠지게 됩니다. 순수한 사랑이지만 윌은 백인과 오세이족을 결혼시켜 그들의 재산을 빼앗으려는 심산을 가지고 있습니다.

사실 오세이족은 원래 지냈던 땅을 백인에게 빼앗기고 쫓겨난 이곳에서 유전이 터지게 되어 현재의 부를 가질 수 있었습니다. 이미 전에 백인에게 당한 것이 있어 그들을 경계하지만 공존을 생각하고 윌과 같은 인물들이 두 인종의 관계를 유연하게 만들어 주고 있습니다. 하지만 우연과 동시에 지병을 갖고 있는 몰리의 가족들이 하나 둘씩 우연과 필연으로 죽어갑니다. 몰리 또한 선천적인 당뇨를 앓고 있는데 어니는 그녀를 어떻게든 살려보려고 윌에게 도움을 요청하게 어렵게 구한 인슐린을 그녀에게 투약합니다. 

실화를 바탕으로 한 원작소설을 영화화한 이 작품은 <뮌헨><벤자민 버튼의 시간은 거꾸로 간다>등을 쓴 에릭 로스가 참여한 작품입니다. 이미 <갱스 오브 뉴욕><울프 오브 월스트리트>등에서 미국 자본주의와 백인 우월주의를 강하게 비판한 마틴 스콜세지는 이번 작품에선 미국과 백인이 어떤 방법으로 지금까지 살아온 지를 보여줍니다. 

이야기적인 측면에서도 훌륭한 작품이지만 디카프리오의 인생 캐릭터가 될 만한 작품이기도 합니다. 뭔가 부족해 보이는 남자로 등장하는 그는 영화 후반부에 보이는 다층적인 캐릭터와 연기에 놀라지 않을 수가 없었습니다. 두 번째 관람했을 때 그 부분이 좀 더 잘 보였는데 과연 디카프리오는 대배우가 맞더라고요. 또한 많지 않은 등장에도 마틴 스콜세지의 원조 페르소나인 로버트 드 니로는 스크린을 장악하는 면모를 이번에도 보여주고 있습니다. 또한 이번 작품의 발견이라고도 볼 수 있는 몰리 역의 릴리 글래드스톤의 연기도 너무나 좋았고요.

3시간 20분이라는 엄청난 러닝타임의 작품이지만 눈을 뗄 수 없을 만큼 이야기의 짜임새가 좋습니다. 특히나 마지막 10분(감독이 직접 등장하는 장면)은 이 영화의 주제를 함축한 시퀀스인데 정말 인상적입니다. 그리고 감독이 직접 낭독하는 그 연설은 모두를 반성케하는 문장이었습니다. 마틴 스콜세지의 연출적 특징(다큐멘터리 몽타쥬)등도 고스란히 담겨진 걸작으로 기억될 작품이 바로 <플라워 킬링 문>이었습니다."
110,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,139339447,2023-11-19 21:09:14,10,Dr. Scorsese's the last lecture on anatomy of U.S.
111,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,tkdan369@hanmail.net,2023-10-23 22:29:18,8,침묵이 꽃을 피울 때 눈 먼 자들은 입을 연다
112,플라워 킬링 문,205분,2023-10-19,"167,913명","마틴 스코세이지, ","['레오나르도 디카프리오', '로버트 드 니로', '제시 플레먼스', '릴리 글래드스톤', '탄투 카디날', '존 리스고', '브렌든 프레이저', '카라 제이드 마이어', '자네 콜린스', '질리언 디옹']",댄 프리드킨,['에릭 로스'],[],[],['데이빗 그랜'],['롯데컬처웍스㈜롯데엔터테인먼트'],[],7,honggane31@gmail.com,2023-10-22 21:31:19,9,1920 미국의 죄를 아낌없이 까발리는 거장의 아름다운 미술
113,하우스 오브 구찌,158분,2022-01-12,"143,605명","리들리 스콧, ","['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],5,penny2003,2022-02-13 16:07:55,8,거장의 손을 거치면 지루할 수 있는 실화 바탕 영화도 꿀잼이 됨.
114,하우스 오브 구찌,158분,2022-01-12,"143,605명","리들리 스콧, ","['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],5,thrill5,2022-02-01 12:51:09,10,"‘초심을 잃지 말라’고는 하지만 초심은 쉬이 휘발되는 경우가 많다. 꼭 

순수한 마음가짐 뿐만아니라 일상에서도 사소해 보이는 결심도 몇 시간, 

몇 분 만에 바뀌는 경우가 허다한 걸 보면 의지, 결단, 신념을 확고부동하게 

고수하는 건 보통 생각으로 하기는 어려운 일이다.

이탈리아 명품 브랜드 ‘구찌’의 흥망성쇠를 다루며 최종적으로 쇠한 

비참함을 전달하는 작품 ‘하우스 오브 구찌’는 현재 ‘구찌’의 주인이었던 

‘구찌’성을 가진 이가 정작 회사엔 단 한 명도 남지 않게 된 그 진상을 가문의 

역사와 더불어 특히 마우리치오(아담 드라이버)와 

파트리치아(레이디 가가)가 만나고 결혼한 시점부터 시작한다. 

마우리치오가 변호사 공부를 하던 시절에 운송업체 대표의 딸로 만난 

파트리치아는 특히 마우리치오의 부친 로돌포(제레미 아이언스)에게 

환영받지 못하는 인사였다. 아무리 관대하고 과거의 권위가 없어진 

유럽이라고는 하지만 자본주의 사회인 이상 결혼에서 순수하게 당사자 둘의 

마음보다 상대방중 한 측이 가진 재산과 향후 그 재산을 어떤 방식이든 간에 

다른 상대방이 손아귀에 넣으려는 야욕이 어느 정도 생기기 마련이다.

로돌포의 전형적인 파트리치아에 대한 냉대는 비극적으로 아주 확실하게 

적중한다. 구치의 대표이자 마트리치오의 큰아버지인 알도(알 파치노)는 

이탈리아인 특유의 낙천주의와 낙관으로 파트리치오가 구찌가의 편입한 걸 

환영하지만 로돌포가 병환으로 별세한 이후 파트리치아는 뉴욕에서 소위 

말하는 짝퉁이 판치는 상황을 계기로 알도의 노쇠한 경영전략으로 기업을 

경영하면 안 된다는 야욕으로 본심을 드러내기 시작한다. 알도의 아들 

디자이너 파올로(자레드 레토)는 알도에게도 인정을 못 받는데 심지어 

로돌포에게까지 엄청난 굴욕을 당하며 무시만 받고 구찌가의 일원으로 어느 

정도 윤택하게 살지만 알도를 공략하기 시작한 파트리치아는 주식소유자인 

파올로에게까지 마수를 뻗쳐 두 부자의 인생을 지옥으로 몰아넣는다.

혈육이지만 부실 경영을 핑계로 알도와 파올로의 세금 포탈 문제를 들어 

부자를 파멸로 몰아넣은 마우리치오, 파트리치아 부부는 회사를 

빼앗는데 는 성공하지만 마우리치오가 파트리치아에게 다가갔던 순수하고 

열정적인 모습은 온데간데 없고 노골적으로 외도를 하며 회사 돈을 

무제한으로 횡령하고 그러다 결국 자신이 큰아버지를 내쫓을 때 이용한 

이들로부터 회사를 넘길 위기에 처하게 된다.

경영악화는 물론 사적으로 복잡한 여인 관계까지 닥친 마우리치오는 더 

이상 구찌를 돌볼 여력이 없어 보인다. 선조가 손수 만들고 정착시킨 고유의 

디자인과 장인정신은 시대상의 흐름이라는 대세에 굴복해 텍사스 출신의 

톰 포드가 자신의 디자인을 구찌를 이용해 안착시키는데 내어주는 그저 

‘명명권’정도만 주는 브랜드로 전락하고 만 것이다.

마우리치오를 사랑했던 파트리치아는 마우리치오와 외도를 벌이는 여인은 

물론 마우리치오에게도 분노가 오를데로 오른 상태이다. 그 오른 분노를 

주체하지 못하고 이를 갈아오고 악이 가득찬 파트리치아는 결국 뒷 세계에 

살인을 사주하고 돌아올 수 없는 길을 가고야 만다.

주어진 기회가 없어서 힘겹게 사는 이가 대부분이지만 주어진 기회를 

스스로 걷어차는 멍청한 이들도 있기 마련이다. 구찌 가문 이야기는 여느 

대기업에서도 충분히 발생할 만한 비극적인 이야기이며 정도와 정의와 

혁신 없이 기업을 운영하다 보기 좋게 전형적인 미국식 자본주의에 무릎 

꿇은 비극이다. 소위 말하는 ‘죽쒀서 개준다’는 경우가 이에 해당할 것이며 

이를 스스로 구찌 가문이 초기에 창업하고 더해가는 욕망의 수위 조절을 

실패한 결과가 경영권 박탈과 살인사건으로 이어진 것이다.

대기업 창업한 이들이 비범한 기운이 있는 건 사실이지만 그 기운에 대한 

귀중함과 이를 유지하는 긴장감이 없을 경우엔 ‘구찌’같은 불상사는 계속 

일어날 것이다."
115,하우스 오브 구찌,158분,2022-01-12,"143,605명","리들리 스콧, ","['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],5,goo0714,2022-01-24 23:52:08,6,밋밋함을 메꿔주는 '구찌'라는 이름의 실화에서 오는 힘
116,하우스 오브 구찌,158분,2022-01-12,"143,605명","리들리 스콧, ","['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],5,hwachul92,2022-01-22 19:01:05,8,"비극적이었지만 신선도가 높은 충격실화였습니다! 유럽을 넘어 세계로 진출한 명품 브랜드인 '구찌' 일가에서 벌어지는 돈과 권력에 대한 욕망과 탐닉, 그리고 이에 따른 배신과 파멸까지 가문의 비정하고 잔인한 실체를 실제처럼 보여주어서 충격적이면서 신선했습니다! 전반적으로 배우들의 캐스팅도 좋았고 내용도 비극적이면서 신선했으니, 별 4개 드립니다!!"
117,하우스 오브 구찌,158분,2022-01-12,"143,605명","리들리 스콧, ","['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],5,filmone1,2022-01-16 00:41:01,7,"리들리 스콧 감독이 연출한 <하우스 오브 구찌>는 실제 90년대에 벌어진 구찌 일가 살인사건을 원작으로 한 책을 극으로 옮긴 작품입니다.

트럭 회사를 운영하는 부모님의 사무실에서 경리업무를 보는 파트리시아(레이디 가가)는 파티장에서 우연히 마우리치오 구찌(아담 드라이버)를 만나게 됩니다. 그의 성이 구찌라는 것을 간파한 파트리시아는 의도적으로 그에게 접근하고 연인관계로 발전합니다. 마우리치오는 아버지 란돌프(제레미 아이언스)에게 그녀를 소개하고 결혼 승낙까지 받으려고 하지만 란돌프는 파트리시아가 돈을 노리고 접근한 거라며 아들을 타이릅니다. 그럼에도 불구하고 마우리치오는 아버지와의 인연을 끊으면서 파트리시아의 집으로 들어가 살고 트럭 회사에서 일을 하며 자신이 그동안 공부해왔던 변호사의 꿈도 함께 합니다. 

이 소식을 들은 란돌프의 형이자 마우리치오의 큰아버지인 알도(알 파치노)는 뉴욕에서 밀라노로 잠시 들어와 마우리치오와 파트리시아를 자신의 생일파티에 초대합니다. 아버지와의 관계가 호전되어 보이지 않아 파트리시아는 알도에게 접근하면서 자신의 남편을 구찌 사업에 동행하려합니다. 마치 알도는 골치 아픈 친아들, 파울로(자레드 레토)를 대신해 마우리치오를 키워 보려하고 그들을 뉴욕으로 초대합니다. 생각보다 사업에 잘 녹아든 마우리치오와 자신의 꿈을 조금씩 이뤄가는 파트리시아는 조금씩 구찌 내에서 자신의 지분을 넓혀나갑니다. 

명품하면 가장 먼저 떠오를 정도로 패션계에선 엄청난 빅네임은 구찌 일가의 실화를 다루고 있는 작품입니다. 90년대에 일어났던 한 여성의 끔직한 청부살인은 인간의 욕망이 과연 어디까지인지 잘 보여주는 예가 아닌가 싶습니다. 그 역할을 레이디 가가가 해내고 있는데 이젠 여배우로서 엄청난 입지를 굳힌 게 아닌가 싶습니다. 일단 연기력을 떠나서 존재감 자체가 엄청납니다. 그리고 누가 봐도 이탈리아 태생의 여성으로 보이고 엄청난 노력이 있었겠지만 이탈리아 억양으로 연기한 캐릭터도 훌륭했습니다. 물론 예상했던 거 보다 캐릭터 자체가 내뿜는 '욕망'이 좀 더 강했으면 했지만 만들어진 캐릭터 내에서 레이디 가가의 연기는 훌륭했습니다. 

아담 드라이버, 알 파치노, 제레미 아이언스 모두 훌륭했지만 골치거리 아들 연기를 하는 자레드 레토의 연기는 신의 한수 인거 같습니다. 어느 집안에나 입는 골칫거리이지만 이 작품 속에서 파올로를 보면 안타까운 감정이 먼저 드는 인물입니다. 그리고 그 아버지가 카리스마 강한 캐릭터인 알 파치노이니 더욱 더 기를 못 펴겠죠. 아이러니한 게 <대부2>에서 알 파치노의 둘째 형의 캐릭터와 너무 겹쳐져서 살짝 놀라기도 했습니다. 대부의 알 파치노, 즉 마이클인 끔직한 선택을 하지만 역시 아버지의 캐릭터는 거기까진 행하지 않아 다행(?)이라고 생각했습니다.

구찌라는 엄청난 빅네임의 가족사라는 흥미로운 소재의 작품이지만 이야기 자체보다도 배우들의 캐릭터와 연기로 오래 기억에 남을 작품일 것 같습니다. 언제 또 다시 제레미 아이언스와 알 파치노가 한 테이블에서 연기하는 모습을 볼 수 있을까요? 그것만으로도 이 작품은 볼 만한 가치가 있는 것 같습니다."
118,시민덕희,113분,2024-01-24,"1,711,892명","박영주, ","['라미란', '공명', '염혜란', '박병은', '장윤주', '이무생', '안은진', '정지호']",페이지원필름㈜,[],[],[],[],['㈜쇼박스'],[],2,filmone1,2024-02-09 14:44:39,5,"박영주 감독이 연출한 <시민덕희>는 보이스 피싱의 가해자 피해자에게 도움을 청하면서 벌어지는 실화 바탕의 작품입니다.

화재로 인해 집을 잃은 덕희(라미란)는 두 아이를 맡길 때도 없이 자신의 일자리인 세탁 공장에 데리고 다닐 정도로 힘든 나날이 이어집니다. 다행히 동료들의 도움으로 한 시름 놓긴 하지만 경제적으로 너무 빠듯한 생활이 이어집니다. 모든 금융권에서 대출도 되지 않는 상황에서 거래은행의 손대리(리공명)명에게서 전화가 걸려오고 대출 상품이 생겼다는 이야기를 듣고 덥석 선결제 수수료를 송금합니다.

하지만 시간이 지나도 대출 소식은 없고 몇 차례의 수수료만 송금하게 됩니다. 뭔가 이상함을 느낀 덕희는 거래은행으로 직접 가 손대리를 만나려고 하지만 그제야 보이스 피싱을 당한걸 알게 됩니다. 경찰에 신고를 하지만 아예 손을 쓸수 없는 상황이라는 말 밖에 들을 수가 없게 됩니다. 

그런데 얼마 지나지 않아 손대리가 덕희에게 먼저 연락이 와 자신이 중국 어딘가에 잡혀있다는 이야기를 하면서 자신의 탈출을 도와달라고 합니다. 덕희는 자신의 돈을 돌려받을 목적으로 회사 동료들과 함께 중국 칭다오로 향합니다. 몇 가지 단서로 손대리가 있는 곳을 찾지만 쉽게 찾을 수 없는 상황에서 결정적인 단서를 찾게 됩니다.

보이스 피싱 총책을 검거한 실화를 바탕으로 한 이 작품은 믿기 힘든 실화를 코믹한 분위기로 만든 작품입니다. 사실 예고편과는 달리 영화 자체는 장윤주, 염혜란 등의 조연 캐릭터를 제외한 공명, 라미란 캐릭터는 의외로 시종일관 진지한 정극 연기를 보여줍니다. 두 배우 모두 기존 이미지 때문인지 코믹 캐릭터로 여기고 영화를 봤지만 전혀 그렇진 않더라고요.

영화 초반부엔 드라마적인 요소가 강하고 중국 로케이션 부분에선 스릴러적인 요소가 가미됩니다. 영화적 재미는 후반부에 있긴 하지만 경찰 캐릭터 등 몇 가지 요소가 너무 관습적이라 많이 아쉽더라고요. 물론 심각하고 진지한 실화이지만 영화적 상상력을 통해 아예 코미디로 가던지 진지한 스릴액션으로 갔으면 어땠을까 라는 생각이 들더라고요. 또한 배우의 기존 이미지를 어떻게 바꾸거나 이용할지도 중요하다는 것을 느끼게 해 준 작품이었습니"
119,시민덕희,113분,2024-01-24,"1,711,892명","박영주, ","['라미란', '공명', '염혜란', '박병은', '장윤주', '이무생', '안은진', '정지호']",페이지원필름㈜,[],[],[],[],['㈜쇼박스'],[],2,hwachul92,2024-01-28 23:27:26,8,"현실적이면서 한편으로 사이다 결말을 안겨준 보이스피싱 추적극실화였습니다! 보이스피싱으로 거액의 돈을 사기당한 세탁소 여직원이 보이스피싱으로 이용당하던 청년의 제보를 받고 직접 보이스피싱의 근거지인 중국으로 가서 그 집단의 총책을 찾아 소탕하는 내용이 일반적이면서 현실감을 높였지만, 한편으로 조금 찝찝한 느낌도 있었으나 그래도 사이다 결말이었습니다! 전반적으로 현실적이면서 찝찝한 전개였으나 사이다 전개였으니, 별 4개 드립니다!!"
120,3일의 휴가,105분,2023-12-06,"525,437명","육상효, ","['김해숙', '신민아', '강기영', '황보라', '박명훈', '박정언']",글뫼㈜,[],[],[],[],['㈜쇼박스'],[],3,egyption11,2024-03-15 15:52:50,8,"""좋은 것만 기억하고 사는 게 부모 아이가..."" 기억이 바로 인연이거든요...오직 딸의 행복을 위해...ㅠ__ㅠ 나에게 주는 벌...다시 돌아오질 않을 소중한 시간...피치못할 사정과 바쁘다는 핑계로 사랑하는 사람들을 외롭게 만들고 멀리한 기억...24시간 맥도널드에서...ㅠ__ㅠ"
121,3일의 휴가,105분,2023-12-06,"525,437명","육상효, ","['김해숙', '신민아', '강기영', '황보라', '박명훈', '박정언']",글뫼㈜,[],[],[],[],['㈜쇼박스'],[],3,filmone1,2024-01-09 01:28:40,5,"육상효 감독이 연출한 <3일의 휴가>는 딸을 남겨두고 세상을 떠난 엄마가 3일간의 휴가를 받아 지상에 내려오면서 벌어지는 이야기를 담고 있습니다.

사망한지 3년이 된 복자(김해숙)는 3일간의 특별한 휴가를 받아 가이드(강기영)와 함께 지상으로 내려옵니다. 살아생전 복자의 딸 진주(신민아)는 주변 친구들이 다 부러워할 정도로 모든 것을 갖춘 딸이었습니다. 미국에서 교수를 할 정도로 엄청난 스펙을 갖고 있는 진주는 사실 복자가 살아있을 동안 그렇게 사이좋게 지내지 못했습니다.

우리가 흔히 볼 수 있는 부녀 관계이지만 서로 간의 오해가 조금씩 쌓이기만 했지 그것을 풀지 못한 채 복자가 세상을 떠난 것이죠. 진주는 이것이 자신의 업보라 생각하고 미국에서 생활을 접고 엄마가 운영했던 시골의 작은 식당을 운영합니다. 이 모습을 본 복자는 분통이 터질 수밖에 없죠. 그래서 가이드와 한 약속을 잊고 딸과의 접촉을 시도해보려고 합니다.

<방가? 방가!><달마야, 서울 가자>등 코미디 영화에 일가견이 있는 육상효 감독이 이번엔 부녀가 주인공인 코미디가 가미된 가족멜로드라마로 돌아왔네요. 사실 이 작품은 2년 전 블라인드 시사로 먼저 보게 되었는데 개봉까지 조금 오래 걸린 것 같네요. 아무튼 이 작품은 전형적인 멜로드라마 공식을 따르고 있는 작품인데 신파적인 요소가 강한 작품이기도 합니다.

강기영 캐릭터를 비롯한 시골 주민들 캐릭터 등의 코미디가 나쁘지 않은데 정작 두 주인공 캐릭터가 너무나 전형적이라 조금 아쉽더라고요. 그리고 복자의 식당과 재개발 이슈로 인한 주민들의 갈등이 너무 표면적으로 보여서 그 부분도 아쉽더라고요.

전작 <나의 특별한 형제>에서도 비슷한 느낌이 들었지만 살짝 올드해 보이는 연출이라는 점이 머리 속에서 지워지지 않는 게 살짝 아쉬웠는데 다음 작품에선 색다른 시도를 해보면 어떨까라는 생각을 해보았습니다."
122,3일의 휴가,105분,2023-12-06,"525,437명","육상효, ","['김해숙', '신민아', '강기영', '황보라', '박명훈', '박정언']",글뫼㈜,[],[],[],[],['㈜쇼박스'],[],3,hwachul92,2023-12-31 20:46:45,6,"조용하면서 힐링적인 내용이었으나 뭔가 다른 영화의 오마주같은 느낌의 가족영화였습니다! 저승에서 3일의 휴가를 받고 이승으로 돌아온 엄마가 자신의 집으로 미국에서 강사하던 딸이 들어오면서 서로 만나기 위한 안간힘과 그녀가 만드는 각종 요리들의 향연이 마치 예전 '리틀 포레스트' 내용과 비슷하다는 느낌이 들었습니다! 전반적으로 조용함과 힐링은 가득했으나 다른 영화의 오마주같은 느낌만 든 영화였으니, 별 3개 드립니다!!"
123,인투 더 월드,91분,2024-01-10,"342,448명","벤자민 레너, ","['쿠마일 난지아니', '엘리자베스 뱅크스', '아콰피나', '키건 마이클 키', '캐롤 케인']",,[],[],[],[],['유니버설 픽쳐스인터내셔널 코리아(유)'],['유니버설 픽쳐스인터내셔널 코리아(유)'],1,filmone1,2024-01-20 23:47:55,7,"벤자민 레너 감독이 연출한 <인투 더 월드>는  한 청둥오리 가족의 여행을 통해 벌어지는 사건을 다루고 있는 작품입니다.

가족을 과잉보호하는 아빠 청둥오리 맥과는 달리 아들 댁스와 막내딸 그웬은 세상으로 나가고 싶어 합니다. 그러던 와중 다른 철새들이 이곳을 잠깐 들리고 떠나는 것을 보게 된 맥은 그 충동이 더 강하지고 이 모습을 본 엄마 팸은 남편 맥을 설득시켜 따뜻한 곳인 자메이카로 떠납니다.

하지만 첫 여정 속에 자메이카의 위치도 모른 체 떠난 맥의 가족은 뉴욕에 불시착 해버립니다. 꿈꿔 온 곳이 아닌 고층 건물과 매연 그리고 악랄한 쉐프를 마주치게 된 맥과 가족은 다른 친구들의 도움으로 자메이카로 방향을 다시 잡게 됩니다.

<미니언즈>시리즈로 대표되는 일루미네이션에서 제작한 <인투 더 월드>는 영어제목이 '이주'라는 뜻을 가진 'migration'인데요. 영화의 소재로 바로 알려주는 제목이더라고요. 청둥오리를 주인공으로 선택한 것도 신의 한수라고 여겨집니다. 찾아보니 원래 청둥오리는 철새였는데 다른 나라는 잘 모르겠지만 우리나라에선 기후 변화에 의해서 텃새화 되었다고 하네요. 그 모습이 바로 영화 속 맥의 캐릭터와 연결되어있고요. 하지만 본성은 거스를 수 없다는 것을 자연 속에서 다른 캐릭터 특히 젊은 세대들은 두 아이가 보여줍니다.

캐릭터와 이야기도 좋지만 개인적으론 비상하는 특히 맥의 가족이 자메이카로 떠나려고 이륙하는 순간의 연출과 비주얼이 굉장히 뛰어났습니다. 마치 사람들이 패러글라이딩을 하는 느낌이 들더라고요. 귀를 감는 멋진 주제곡이 있었더라면 더할 나위 없는 애니메이션이 되었을 것 같은데 그게 아니더라도 아이와 부모가 함께 즐길 수 있는 좋은 애니메이션임엔 분명한 작품이었습니다."
124,건국전쟁,100분,2024-02-01,"1,173,052명","김덕영, ","['데이빗 필즈', '이호']",다큐스토리,[],[],[],[],['다큐스토리'],[],0,,,,
125,닥터 스트레인지: 대혼돈의 멀티버스,126분,2022-05-04,"5,884,587명","샘 레이미, ","['베네딕트 컴버배치', '엘리자베스 올슨', '베네딕트 웡', '레이첼 맥아담스', '추이텔 에지오포', '소치틀 고메즈']",,[],[],[],[],['월트디즈니컴퍼니코리아㈜'],['월트디즈니컴퍼니코리아㈜'],5,penny2003,2022-09-24 21:25:29,6,닥스 보단 완다에게 너무 스포트라이트가 주어진게 아쉽다.
126,닥터 스트레인지: 대혼돈의 멀티버스,126분,2022-05-04,"5,884,587명","샘 레이미, ","['베네딕트 컴버배치', '엘리자베스 올슨', '베네딕트 웡', '레이첼 맥아담스', '추이텔 에지오포', '소치틀 고메즈']",,[],[],[],[],['월트디즈니컴퍼니코리아㈜'],['월트디즈니컴퍼니코리아㈜'],5,jsehun1113@gmail.com,2022-07-01 16:22:06,7,마블 영화를 보면서 처음 느낀 공포의 긴장감
