title,rating,reviews
3일의 휴가,5.0,"육상효 감독이 연출한 <3일의 휴가>는 딸을 남겨두고 세상을 떠난 엄마가 3일간의 휴가를 받아 지상에 내려오면서 벌어지는 이야기를 담고 있습니다.사망한지 3년이 된 복자(김해숙)는 3일간의 특별한 휴가를 받아 가이드(강기영)와 함께 지상으로 내려옵니다. 살아생전 복자의 딸 진주(신민아)는 주변 친구들이 다 부러워할 정도로 모든 것을 갖춘 딸이었습니다. 미국에서 교수를 할 정도로 엄청난 스펙을 갖고 있는 진주는 사실 복자가 살아있을 동안 그렇게 사이좋게 지내지 못했습니다.우리가 흔히 볼 수 있는 부녀 관계이지만 서로 간의 오해가 조금씩 쌓이기만 했지 그것을 풀지 못한 채 복자가 세상을 떠난 것이죠. 진주는 이것이 자신의 업보라 생각하고 미국에서 생활을 접고 엄마가 운영했던 시골의 작은 식당을 운영합니다. 이 모습을 본 복자는 분통이 터질 수밖에 없죠. 그래서 가이드와 한 약속을 잊고 딸과의 접촉을 시도해보려고 합니다.<방가? 방가!><달마야, 서울 가자>등 코미디 영화에 일가견이 있는 육상효 감독이 이번엔 부녀가 주인공인 코미디가 가미된 가족멜로드라마로 돌아왔네요. 사실 이 작품은 2년 전 블라인드 시사로 먼저 보게 되었는데 개봉까지 조금 오래 걸린 것 같네요. 아무튼 이 작품은 전형적인 멜로드라마 공식을 따르고 있는 작품인데 신파적인 요소가 강한 작품이기도 합니다.강기영 캐릭터를 비롯한 시골 주민들 캐릭터 등의 코미디가 나쁘지 않은데 정작 두 주인공 캐릭터가 너무나 전형적이라 조금 아쉽더라고요. 그리고 복자의 식당과 재개발 이슈로 인한 주민들의 갈등이 너무 표면적으로 보여서 그 부분도 아쉽더라고요.전작 <나의 특별한 형제>에서도 비슷한 느낌이 들었지만 살짝 올드해 보이는 연출이라는 점이 머리 속에서 지워지지 않는 게 살짝 아쉬웠는데 다음 작품에선 색다른 시도를 해보면 어떨까라는 생각을 해보았습니다."
3일의 휴가,2.9,"연말에 관람하기에 어울리기도 하고 인상도 착해서 뭐라고 하는걸 주저하게 만드는 그런작품이다 가드가 불가능한 기술을 쓰니 막을 방도가 없다 다만 기술의 완성도가 시원찮아 헛방도 많다는게 문제인데 제작진이 다소 쉽게, 혹은 순진하게 만든 느..."
3일의 휴가,2.9,"문디 가시나, 꿋꿋하래이#🥟#CGV"
3일의 휴가,2.9,부모는 죽어서도 자식 걱정이라고. 저 말 한마디를 애뜻한 판타지로 그려낸 영화. '엄마' 라는 단어와 '김해숙' 배우라는 강력한 치트키 두개로 무장을 하고 눈물샘에 대놓고 협박을 한다. 분명 <신과 함께> 에서 '엄마' 치트키에 알면서도 눈물버튼을 공략 ...
3일의 휴가,2.9,"누구에게나 말 못 할 사정이 있듯이, 누구에게나 글로 써내려가지 못 하는 슬픔이 있다 좋은 기억은 삶을 나아가게 만들고, 그렇지 않은 기억은 삶을 덜컹거리게 만든다. 하지만 부모의 마음은, 수없이 덜컹거린 삶과 마주한다 한들 자식과 함께 했던 좋은 기억..."
3일의 휴가,2.9,"나쁘지 않은 설정, 부족한 연출"
3일의 휴가,2.9,"참, 엄마가 뭐라고울 엄마도 휴가 나왔으면 좋겠다나 요리실력 완전 늘었는데"
3일의 휴가,4.0,"""좋은 것만 기억하고 사는 게 부모 아이가..."" 기억이 바로 인연이거든요...오직 딸의 행복을 위해...ㅠ__ㅠ 나에게 주는 벌...다시 돌아오질 않을 소중한 시간...피치못할 사정과 바쁘다는 핑계로 사랑하는 사람들을 외롭게 만들고 멀리한 기억...24시간 맥도널드에서...ㅠ__ㅠ"
3일의 휴가,2.9,이렇게 울고도 머지않아 또 퉁명스레 틱틱 거릴 내가 너무 밉다.
DC 리그 오브 슈퍼-펫,3.0,귀여우니 성공했다!!!
DC 리그 오브 슈퍼-펫,3.0,ㅋㅋㅋㅋ 슈퍼파워 슈퍼맨의 팻 개!!!! ㅋㅋㅋㅋ그 개는 좋은 개다 ㅎㅎㅎㅎ근데… 난 고양이다 쪼금 더 좋은데…;;;; ㅎㅎㅎㅎ#22.8.28 (989)#애완동물 장려애니 ㅋㅋ
DC 리그 오브 슈퍼-펫,3.0,"마블보다 체계가 잡혀있다고 말할 수는 없지만, 여러가지 다양한 시도를 하는 DC에게 박수를 쳐주고 싶다."
DC 리그 오브 슈퍼-펫,3.0,졸귀로 시작해서 괴팍하게 흘러가지만이정도 스토리와 결말이면시즌2 충분히 기대해봐도 될듯.
DC 리그 오브 슈퍼-펫,3.0,"진실하지 않으면 정의도 없는 거야. - 크립토는 슈퍼맨과 힘을 합쳐 사람들을 구하러 다니는 슈퍼독이다. 크립토는 자신의 주인이자 절친인 슈퍼맨을 애정 하지만, 슈퍼맨과 그의 연인인 로이스와의 관계가 점점 더 발전하자  둘의 관계가 더 가까워지면 ..."
DC 리그 오브 슈퍼-펫,3.0,마냥 귀엽기만 한 것이 아니라 dc팬으라면 웃음 짓게 만드는 비틀기도 인상적이다.
DC 리그 오브 슈퍼-펫,3.0,다소 유치하고 주제도 어중간하지만 마냥 가볍게 감상하기에 부족함은 없다 보유한 재산이 넘쳐...
DC 리그 오브 슈퍼-펫,3.0,귀여운 패러디. DC 힘내라!
가디언즈 오브 갤럭시: Volume 3,4.1,"가오갤표 노아의 방주, 완벽하지 않은 모습 그대로충분히 완벽하고 소중해..🧡"
가디언즈 오브 갤럭시: Volume 3,4.1,반쯤 부족한 멍청이들이 하나하나 채워가는 어설프지만 그 어디에도 없는 단 하나의 가족앨범.
가디언즈 오브 갤럭시: Volume 3,4.1,"I’m a ‘Creep’, but please ‘Come and get your love’ again."
가디언즈 오브 갤럭시: Volume 3,4.1,"역시나 그들다운 유쾌함에 감동과 추억까지, 끝내주는 마무리."
가디언즈 오브 갤럭시: Volume 3,4.1,주인공은 언제나 너였어네가 모르고 있었을 뿐
가디언즈 오브 갤럭시: Volume 3,4.1,"이 영화는 모두를 사랑하고 있다. 그리고 모두를 사랑하라고, 다 같이 춤을 추자고 말하고 있다. 1편은 ‘친구’, 2편은 ‘가족’이었다면, 더욱이도 업그레이드 된 이번 작품에서는 ‘친구’와 ‘가족’을 통해 할 수 있는 ‘사랑’이었다. 사랑한다고 서슴없이 말하고, 눈치 보지 않고 당연하듯 포옹을 하고 있는 그들의 이름은, 다름 아닌 ‘가디언즈 오브 갤럭시’였다. ~맨, ~우먼으로 지칭되는 것이 아니라, 우리 모두 ‘가디언즈’에 포함될 수 있다고, 우리도 사랑을 할 수 있다고 말해주고 있는 영화. 마블에서 가장 따뜻하고, 가장 편안한 위로가 되어줄 영화. 마블이 정말 이를 갈았다.“우릴 웃게 하고 사랑하는 게 어떻게 골칫거리야. 그는 우리 중 유일하게 자신을 미워하지 않아.”회상을 넘나드는 장면 구성은 마치 <더 퍼스트 슬램덩크>를 떠올렸다. 다른 점은, 송태섭의 회상이 지난 날 그가 어떤 사건을 겪었는지, 얼마나 힘들었는지에 설명함으로써 성장에 대한 결과물을 더욱 극적으로 보이게끔 유도하는 장치였다면, 이번 로켓의 회상은 두 지점으로 분류할 수 있는데, 먼저 초반의 회상은 우리의 마음을 배려하는 장치였다. 로켓이 철창에 갇혀 친구들과 대화를 나누면서 행복을 느끼는 장면은 관객들에게 색다른 재미와 감동이었다. 한 번도 본 적 없던 그의 순수한 미소, 누워있는 로켓과는 반대로 정말 행복해 보이는 그의 모습. 무의식적으로 회상의 빈도가 더 높아졌으면 좋겠다고 생각했다. 회상에서의 그는 더 이상 아프지 않고, 외롭지 않았을 테니까.“넌, 파괴자가 아니야.”드렉스를 ‘파괴자’로 부를 수 있는 마지막 작품이 아닐까 싶다. 전투와 전략면에서 발군의 능력을 보여주는 네뷸라는 특히 드렉스의 역할에 대해 의심해왔다. 비교적 낮은 지능이 작전에 전혀 도움이 되지 않는다고 여기고 있던 것 같다. 그러나, ‘멍청해 보인다는 것’은 우리가 보려고 하는 그의 ‘결함’이었고, 진짜 그의 장점은 순수의 아름다움이었다. 아이들을 오른쪽 벽에서 떨어지게 할 수 있었던 유일한 존재는 드렉스였다. 어쩌면, 그는 순수하게 사람들과 얘기하고 웃는 것이 좋아 그들의 언어를 진작에 배웠을지도 모른다. 그 아름다움을 유일하게 알아주고, 옆에서 도와준 멘티스의 캐릭터도 정말 좋았다. 현실에서의 우리도 다르지 않다. 사람들의 단점을 보려고만 하지 말고, 무작정 까내려고만 하지 말고, 가끔은 그 사람에게서 순수한 아름다움을 찾아보는 건 어떨까.“소중한 사람들이 널 떠났다고 화내면서 너도 누군가를 떠났다는 거야.”퀼의 원초적인 두려움은 사실, 기억을 잃은 가모라도 아니고, 상처를 입은 로켓도 아닌, 고향으로부터 도망쳤던 과오였다. 헤엄쳐보지도 않고 지레 헤엄친다는 행위 자체에 겁을 먹었던 그는 이제서야 근원적 문제를 해결하러 나선다. 우주를 지키려고 애써왔던 그가 막상 자기 자신은 지키려고 하지 않았다는 게. 이제 자신마저 지킬 수 있게 된 그의 다음 이야기가 너무 궁금해진다.“함정인 줄 알고 싸우는 건 함정이 아니야. 대결이지.”“자신보다 강한 상대와 대결을 하려는 게 함정이야.”가모라는 기억을 잃었지만 아마 모두에게 포옹과 동경을 받는 퀼을 보며, ‘좋아할 만했네’라는 생각을 했을 것이다. 친구를 구하기 위해 1초도 망설이지 않고, 변해버린 사랑조차 이해해주고, 뛰어난 리더쉽과 스타로드 특유의 무모하면서도 일리 있는 지략까지. 가모라가 아쉬움을 뒤로 한 채로 떠나는 것은, 아마 더욱 강해지고 멋져서 돌아올 스타로드를 기다리고 있는 것일지도. 그는 반드시 돌아올 것이다.“너 마음 속 뭐가 두려워서 내 마음 변하게 하려고 안달이야?”[이 영화의 명장면 📽️]1. 로켓의 부상굳센 히어로들이 하나둘씩 치명상을 입고 쓰러지는 건 엄청난 공포다. <어벤져스: 인피니티 워>에서 토르와 헐크가 타노스에게 두들겨 맞고 쓰러진 그 때의 느낌과 흡사했다. 예외없이 가오갤의 모두가 차례로 미지의 존재에게 당하며 영화의 흐름은 나름 절망스럽게 시작된다. 그 중에, 가장 쓰러지지 않을 것 같던, 로켓이 치명상을 입게 된다. 이내 친구를 구하기 위해 요만큼의 고민도 하지 않은 채 우주선에 타는 퀼의 모습이 인상적. 술에 찌든 자책을 하면서도, 행동은 멈추지 않는다. 로켓은 그에게 있어서 ‘당연히’ 구해야 하는 존재였으니까.“가자, 친구 구하러.”2. 로켓의 탈출로켓의 후반부의 회상은 앞서 1편, 2편에서의 로켓의 태도가 설득되는 부분이었다.""다들 날 멍청한 짐승이라고 생각해. 난 이렇게 되게 해달라고 한 적 없어. 근데 날 완전히 뜯어내고 계속 조립을 반복해서 지금과 같은 괴물로 만들었잖아.""-<가디언즈 오브 갤럭시> 중에서-“더 이상 친구를 잃고 싶지는 않아.”-<가디언즈 오브 갤럭시 VOL.2> 중에서-친구들을 지키고 싶었던 로켓은 자신의 능력을 발휘해 철창에서 탈출하는 데 성공하지만, 그가 늘 꿔왔던 꿈이 한순간에 무너지는 순간이었다. 할 수 있는 것이라곤 행복한 꿈을 꾸며 친구들과 함께 하는 것이었는데, 그것조차 사라져버린 것이다. 처음으로 그의 울음소리를 들었다. 그가 어떤 생각을 하며 우주선을 몰았을지 가늠조차 불가능하다. 내가 봐왔던 로켓의 모든 행동들이 이런 고통스러운 기억들에 연결되어 있었다고 생각하니 가슴이 너무나도 먹먹했다.3. 볼륨 업그레이드이게 도대체 얼마만에 보는 히어로 정통 액션이야. 최신식 무기로 쏘아대는 파괴력 역시 좋지만 우리가 원하는 것은 각자의 기량과 매력이 담긴 원초적인 액션이었다. 상대가 누구든, 공평하게 쓰러뜨리고, 박살내고, 베어버린다. 이전의 험난한 과정을 뚫고 각성한 히어로들이 내뿜는 아우라에, 눈앞에 픽픽 쓰러지는 저 빌런들에, 관객들은 절정의 카타르시스를 느낀다.4. 모든 생명들에게 날개를 달아주다“더는 도망 안 가.”이름 없이 불려왔던 ‘89P13’이 아닌, 혼자가 아닌 ‘로켓’은 달랐다. 그는 이제 도망치지 않으려 한다. 아이들을 구하고, 자신들과 똑같이 생긴 동물들 앞에 선다. 가장 무서웠던 건, ‘동물들까지 굳이’라고 생각해버린 내 자신의 모습이었다. 로켓은 그런 내게 엿이라도 먹으라는 듯 있는 대로, 있는 힘껏 다 구해낸다. 아마, 자신과 똑같은 고통을 받게 하기 싫어서, 그 고통의 끔찍함을 알고 있기에, 적어도 이 아이들만큼은, 친구들과 날게 하고 싶었을 것이다.“넌 완벽하려고 한 게 아니야. 그저 ‘원래대로’가 싫었을 뿐이지.”그리고 마지막으로이제 더 이상 도망가지 않겠다고 말하는,가장 먼저 모두를 사랑할 줄 알게 된,이제는 중요한 건 우리 모두가 무사하다고 말하는,뒤늦게 너구리라고 인정할지도 모르는,우리들의 로켓을 위해.(브래들리 쿠퍼는 정말이지 역대급 역할을 맡았다. 아이러니하게도.)“언젠간 하늘을 나는 멋진 기계를 만들어서 친구들과 함께 날아갈 거야. 영원히 아름다운 하늘로.”"
가디언즈 오브 갤럭시: Volume 3,4.1,비로소야 그루트의 말이무슨뜻인지 들리는 관객들
가디언즈 오브 갤럭시: Volume 3,3.5,"제임스 건 감독이 연출한 <가디언즈 오브 갤럭시 3>는 마블 스튜디오의 솔로무비로 전편에서 이야기는 이어지고 로켓의 이야기가 주가 되고 있는 작품입니다. 가모라(조 샐다나)를 잃고 실의에 빠져 있는 스타로드(크리스 프랫)는 본부로 삼고 있는 기지에서 지내고 있습니다. 다른 동료들도 잠시의 평화를 즐기지만 아담(윌 폴터)이라는 빌런이 이 평화를 깨고 들이닥칩니다. 그의 목적은 로켓을 납치해가는 것입니다. 오르고에 데리고 가 어머니와 자신을 지키기 위해 이 행동을 한 것이죠.이 과정에서 로켓은 크게 다치고 로켓을 치료하기 위해서 가오갤 식구들의 여정이 시작됩니다. 그 과정에서 라바저스의 일당을 만나게 되는데 거기서 가모라와 똑같이 생긴 인물을 확인합니다. 그녀가 이 팀의 함께 하고 되고 오르고의 하이 에볼루셔너리와의 대결이 시작됩니다.시리즈를 마무리하는 이번 작품은 가오갤의 정체성이 꾸준히 연결되는 작품입니다. 70,80년대부터 2000년대 초반의 팝을 이번 작품에서도 적극적으로 사용하면서 벌어지는 화려한 액션은 특유의 색감을 이번에도 보여줍니다. 또한 로켓의 캐릭터를 서브플롯으로 사용하는데요. 이런 장르물에서 많이 언급되는 이야기이긴 하지만 그 주체가 인간이 아니라 동물이라는 점이 또 다른 감동과 사회적 환경적 문제제기를 합니다. 가오갤 시리즈는 결국 자아에 관한 이야기라고 볼 수 있습니다. 로켓으로 대변되는 캐릭터들이 그러하고 스타로드의 마지막 선택을 보더라도 이런 점을 느낄 수 있습니다. 가모라 등 다른 캐릭터들도 마찬가지이고요.개인적으로 가장 좋아하는 마블 시리즈가 일단락되는 것에 대한 아쉬움은 있지만 제 2의 이야기는 과연 어떻게 진행될지 정말 궁금합니다."
가디언즈 오브 갤럭시: Volume 3,4.1,픽사의 뛰어난 작품들에서나 발견할 수 있을 것 같은 애절한 순정을 마블에서 만나게 되다니.
가디언즈 오브 갤럭시: Volume 3,4.5,'Guardians'는 자신의 삶을 마침내 지켜냈구나
가디언즈 오브 갤럭시: Volume 3,5.0,"‘앤트맨’으로 새로운 국면을 열었다는 시선과 달리 MCU는 오히려 침체기에 빠지는 듯 보였으나 ‘가이언즈 오브 갤럭시3’로 ‘어벤저스’의 피로와 달리 고유한 캐릭터로, 온전한 작품으로 액션 모험 영화의 즐거움을 선사한다.로켓(브래들리 쿠퍼)의 전사가 드러나며 로켓이 너구리이면서도 너구리라는 호칭을 싫어하게 된 원인을 찾고 이로 인한 갈등이 발생해 진행되는 작품은 아담 워록(윌 포터)의 침공부터 화끈하고 시각적 쾌감을 극대화한 액션을 선보이며 재미만큼은 확실히 보장한다. 아담의 침공으로 인해 엄청난 피해와 더불어 세 번째 시리즈의 주요 플롯이 되는 로켓이 아담의 공격을 받고 위독한 상황이 되자 스타로드(크리스 프랫)는 친구의 생명을 살리려고 하고 로켓에게 인간의 지능을 준 미치광이 과학자 하이 에볼루셔너리(추쿠디 아우지)가 다시금 로켓을 납치, 이용해 먹으려는 것을 알고 그에게서 로켓을 지키는 게 주요 플롯이다.하이 에볼루셔너리의 악마성은 자신이 절대적인 조물주라는 착각을 하는 것이다. 실질적으로 우주에서 신이라기보다 로켓이 탈출하는 과정에서 그의 얼굴에 한 짓을 보면 분명 신이 아닌 인간에 불과한 존재인데도 허구에서나 현실에서나 인간들 중 일부가 자신의 불 완전함을 인정하지 못하고 절대성의 착각에 빠져 있는 사이코패스가 하이 에볼루셔너리다.엄청난 생물학과 공학 지식을 갖춘 하이 에볼루셔너리에 대항하는 가디언즈 오브 갤럭시 구성원들의 면면은 오합지졸이다. 그런데 이 오합지졸의 조화에서 코믹함도 있지만 이게 결국엔 최종적으로 승리로 가는 과정이 기묘하게도 독특하면서도 인상적이다. 특히 드랙스(데이브 바티스타)가 벌이는 무지한 모습, 드랙스에 한 술 더 떠 맨티스(폼 클레멘티프)가 고함을 지르고 광분하는 모습에서는 이들이 적에게 대항하기도 전에 자멸할 듯 보이지만 스타로드를 비롯한 구성원들 전원에게 반감을 가졌던 네뷸라(카렌 길런)가 이를 조정하고 조율하면서 독특하게도 문제가 해결되는 모습이다. 여기에 스타로드의 연인이었던 가모라(조 살다나)가 전의 기억은 잊은 채 다른 시간대에서 온 이유로 스타로드의 구애를 거부하면서도 이들에게 협력하는 모습 등 작품은 주요 플롯을 진행하면서도 인물들 간에 발생하는 작고 소소한 티격태격등 코믹한 요소까지 잘 조화시킨 모습으로 작품을 진행한다.그리고 이 시리즈의 백미인 과거 명곡들을 배경음악으로 삼은 것도 귀를 즐겁게 하는 요소 중에 하나다. 배경이 우주인 것과 달리 과거 명곡들로 분위기를 띄우는 작품은 작품 자체의 최첨단과 복고의 조화를 첫 번째부터 세 번째 까지 이끌어 오면서 마블 시리즈 중 첫 번째부터 세 번째까지 그렇게 큰 흠이 없는 재미있는 작품이 됐다.거대한 마블의 프랜차이즈에 복속된 게 아니라 고유의 시리즈로 재미를 보장한다는 점에서 로켓의 생명을 구하는 여정에 충분히 동참할 만하다."
가디언즈 오브 갤럭시: Volume 3,4.5,"장엄하면서 박진감 넘치면서 화려한 피날레를 장식한 마블히어로액션영화였습니다! 멤버 로켓의 심한 부상으로 그를 다시 되살리기 위하여 멤버들이 다시 뭉쳐서 치료법을 획득하고 이들을 노리는 새로운 빌런과의 역동적인 대결 구도를 박진감 넘치게 보여주면서 피날레를 상징하는 팀의 해산에 이르는 아쉬움까지 함께 전개되었으나 시리즈 중 가장 재밌고 최고였습니다! 전반적으로 박진감이 넘치고 화려한 피날레를 장식했으니, 별 4개 반 드립니다!!"
가문의 영광: 리턴즈,1.2,웅남아 인사박아라이바닥 전설이시다
가문의 영광: 리턴즈,1.2,돌아오지 않아도 될 것 같은데
가문의 영광: 리턴즈,1.2,왜 리턴했어. 지금이라도 빨리 유턴해.
가문의 영광: 리턴즈,1.2,[스포티비뉴스=강효진 기자] 호기롭게 “작품성은 없다”며 ‘웃음‘에 모든 것을 건 영화 ’가문의 영광: 리턴즈‘가 99분간 웃음 제습기를 가동해 관객들의 웃음기를 싹 말렸다. 별점을 줘야 한다면 별 윤곽이 아깝다. . . ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...
가문의 영광: 리턴즈,1.2,기어이 가문에 마지막으로 달려있던 호흡기를 지손으로 떼어내고야 만다 . . #어설프게호흡기만떼어낸게아니라 #대못을박아버리는완벽한확인사살 #구마의식안해도가...
가문의 영광: 리턴즈,1.2,"2023년 대한민국에서 이런 영화가 제작, 배급되는 것은 참으로 슬픈 일이다. 코로나 이전 몇년간 기생충, 아가씨, 곡성, 버닝과 같은 영화를 만들었던 나라에서 이렇게 수준 이하인 영화가 제작되어서는 안된다. 이 영화의 가장 큰 문제점은 제대로 ..."
가문의 영광: 리턴즈,1.2,이동진 행복사 예정
가문의 영광: 리턴즈,1.2,내가 이걸 왜 보고있나라는 생각을 수백번은 했다.
가필드 더 무비,2.9,인간들이 더 좋아하는 캣플릭스🐈생각보다 귀엽다 ㅎㅎ
