title,date
Metals Futures Pos Losses For The Week. ,1992-08-15
Commodity Roundup. ,1992-08-15
Metals Futures Pos Losses For The Week. ,1992-08-15
"Higher, Grains Are Mixed. ",1992-08-15
"Higher, Grains Are Mixed. ",1992-08-15
Houston Nightlife Means More Than Ride On Mechanical Bull,1992-08-16
Mexico Reverses Its Policies On Oil. ,1992-08-16
Houston Nightlife Means More Than Ride On Mechanical Bull,1992-08-16
Mexico Reverses Its Policies On Oil. ,1992-08-16
The Indian Express ,1992-08-17
Energy ,1992-08-17
The Indian Express ,1992-08-17
Energy ,1992-08-17
Copper Futures Surge On Polish Labor Unrest. ,1992-08-18
Oil Shipments Get Santa Barbara Ok. ,1992-08-18
Crude Oil Price. ,1992-08-18
Oil Prices Slightly Higher. ,1992-08-18
Un Arms Team Winds Up Baghdad Mission ,1992-08-18
Oil Shipments Get Santa Barbara Ok. ,1992-08-18
Oil Prices Slightly Higher. ,1992-08-18
Copper Futures Surge On Polish Labor Unrest. ,1992-08-18
Ropes In Two Foreign Govt-Linked Firms. ,1992-08-18
Ropes In Two Foreign Govt-Linked Firms. ,1992-08-18
Crude Oil Price. ,1992-08-18
Un Arms Team Winds Up Baghdad Mission ,1992-08-18
Oil Prices Fall Slightly. ,1992-08-20
Crude Oil Price. ,1992-08-20
Crude Oil Price. ,1992-08-20
Oil Prices Fall Slightly. ,1992-08-20
Oil Prices Show Decline. ,1992-08-20
Oil Prices Show Decline. ,1992-08-20
Crude Oil Price. ,1992-08-21
Oil Market Trading Quiet . ,1992-08-21
Oil Market Trading Quiet . ,1992-08-21
Crude Oil Price. ,1992-08-21
Oil Prices Rise. ,1992-08-21
Oil Prices Rise. ,1992-08-21
"Weekly Round-Up. Market Affected By Currency Factors, Uk ",1992-08-24
"Weekly Round-Up. Market Affected By Currency Factors, Uk ",1992-08-24
Lakeland Ledger ,1992-08-25
Lakeland Ledger ,1992-08-25
Energy Prices Get. A Lift. ,1992-08-25
Energy Prices Get. A Lift. ,1992-08-25
The Robesonian ,1992-08-25
Russian Trade Value Down 30%. ,1992-08-25
France Ghana Honduras India. ,1992-08-25
The Robesonian ,1992-08-25
France Ghana Honduras India. ,1992-08-25
Russian Trade Value Down 30%. ,1992-08-25
Remisiers/ Company Dealers. ,1992-08-26
Remisiers/ Company Dealers. ,1992-08-26
Oil Prices Lower. ,1992-08-26
Energy Prices Move Lower . ,1992-08-26
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-08-26
Warning ,1992-08-26
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-08-26
Warning ,1992-08-26
Energy Prices Move Lower . ,1992-08-26
Commodities ,1992-08-26
"Oil, Precious Metals. ",1992-08-26
Commodity Roundup. ,1992-08-26
Oil Prices Lower. ,1992-08-26
Commodities ,1992-08-26
"Oil, Precious Metals. ",1992-08-26
Commodity Roundup. ,1992-08-26
Low Oil Prices May Hit Supply. ,1992-08-27
Hurricane Andrew Closes Oil Refineries. ,1992-08-27
Lakeland Ledger ,1992-08-27
Storm Trips Hikp Nil. ,1992-08-27
Andrew Cuts Production At Refineries In Two States . ,1992-08-27
Pemex Plans Joint Refinery Project. ,1992-08-27
"Pemex, Shell To Invest In Us Refinery. ",1992-08-27
Hurricane Andrew Closes Oil Refineries. ,1992-08-27
Andrew Cuts Production At Refineries In Two States . ,1992-08-27
Pemex Plans Joint Refinery Project. ,1992-08-27
Low Oil Prices May Hit Supply. ,1992-08-27
Storm Trips Hikp Nil. ,1992-08-27
Lakeland Ledger ,1992-08-27
"Pemex, Shell To Invest In Us Refinery. ",1992-08-27
Crude Oil Price. ,1992-08-28
Crude Oil Price. ,1992-08-28
Unleaded Gas Prices Fall. ,1992-08-28
Unleaded Gas Prices Fall. ,1992-08-28
New Straits Times ,1992-08-28
New Straits Times ,1992-08-28
Commodity Roundup. ,1992-08-29
Cotton Futures Sharply Lower On News Of Crop Damage. ,1992-08-29
"Grain, Bean Futures Close Mostly Lower. ",1992-08-29
Cotton Futures Drop. ,1992-08-29
Gettysburg Times ,1992-08-29
Qualms Drive Up Oil Prices. ,1992-08-29
Cotton Futures Sharply Lower On News Of Crop Damage. ,1992-08-29
"Grain, Bean Futures Close Mostly Lower. ",1992-08-29
Cotton Futures Drop. ,1992-08-29
Gettysburg Times ,1992-08-29
Crude Oil Price. ,1992-08-29
Qualms Drive Up Oil Prices. ,1992-08-29
Crude Oil Price. ,1992-08-29
Commodity Roundup. ,1992-08-29
Hurricane Packs Punch To Cotton Sales Industry. ,1992-08-30
Hurricane Packs Punch To Cotton Sales Industry. ,1992-08-30
The Week That Will Be. ,1992-08-30
The Week That Will Be. ,1992-08-30
Weekly Round-Up. Prices Firmer Due To Fears Of Destruction,1992-08-31
The Indian Express ,1992-08-31
The Indian Express ,1992-08-31
Weekly Round-Up. Prices Firmer Due To Fears Of Destruction,1992-08-31
Anadarko Petroleum To Buy Arco Reserves. ,1992-12-01
World Highlights. ,1992-12-06
"World Oil. Swiss Nix Joining Free Trade Zone. Bern, ... ",1992-12-06
Motor Oil Refining Should Be No Mystery Automotive Peooie ,1992-12-06
Sea Nit Century Tower Of Hercules. Protecting Their ... ,1992-12-06
Rough Seas Hinder Checks Of Submerged Oil Tanker. ,1992-12-06
Rome News-Tribune ,1992-12-06
Ocala Star-Banner ,1992-12-08
Butz Calls For Oil Price Rollback. ,1992-12-08
Toledo Blade ,1992-12-08
Spain Weather. Hampers Investigation Still Under. Captain ... ,1992-12-08
Events Spur Oil Prices. ,1992-12-11
Behind The Headlines. ,1992-12-13
Pattern Of 1992 Oil Prices Same As Last Year So Far. ,1992-12-16
Cattle Futures May Rise On New Report. ,1992-12-19
Cattle Futures Rising. ,1992-12-19
Fire Damages Refinery; No Oil Spilled. Officials Search For ... ,1992-12-21
The Vindicator ,1992-12-21
"Factors Will Help Minimize Damage. Season, Type Of Fuel ... ",1992-12-22
The Argus-Press ,1992-12-24
Oil Exports Reach $6 Billion ,1992-12-24
Oil Prices Slightly Higher. ,1992-12-26
"Tell Me/ A Night Of Wind, Rain, Prayer. ",1992-12-27
No Fuel Price Slash Ramos. ,1992-12-28
Petroleum Likely To Remain A Major Earner. ,1993-01-01
Petroleum Likely To Remain A Major Earner. ,1993-01-01
Storms Hinder Salvage Of Tanker. ,1993-01-08
All-Night Battle To Save Fish Farms. ,1993-01-09
Grounded Oil Tanker. Starting To Break Up By Richard We ... ,1993-01-09
North Sea's Winds Toss Doomed Ship. Alaskans Offer Moral ,1993-01-09
North Sea's Winds Toss Doomed Ship. Alaskans Offer Moral ,1993-01-10
I. Iraq Threats Drop Oil Prices. ,1993-01-12
Toledo Blade ,1993-01-14
Williamson Daily News ,1993-01-14
Chevron Gets Ok To Ship Oil In Channel. Coastal Commission ,1993-01-14
Tanker Transport Deal Arranged By Chevron ,1993-01-14
Great Britain Shetland Islands Hope For Rebound After Spill. ,1993-01-14
Ubromanian ,1993-01-17
Ubromanian ,1993-01-17
Dyes Help Farmers See Where Herbicides Are Going. ,1993-01-18
'Long Live Salvage Tugs Seek Burning The King. Supertanker ,1993-01-22
"Ship Ablaze, Leaking Oil After Crash. Collision: It's The ... ",1993-01-22
Latest Spill May Avoid Being Disaster. ,1993-01-22
Burning Ship Spills Oil Near Indonesia. ,1993-01-22
Salvage Crew Secures Burning Oil Tanker. ,1993-01-23
Salvage Experts Board Supertanker. ,1993-01-23
Marine Life Threatened By Slick Spreading From Blazing Tanker,1993-01-23
Oil Stages Weak Advance . ,1993-01-23
Supertankers Coastal Spills Leave Indelible Mark On World. ,1993-01-24
Natural Gas Moves Back To Center Stage. ,1993-01-24
Supertankers Coastal Spills Leave Indelible Mark On World. ,1993-01-24
Oil Magazine Predicts Modest Gains For 1993 . ,1993-01-24
Salvage Experts Board Eaking Supertanker. ,1993-01-24
Tanker Continues To Burn. ,1993-01-25
Oil Prices Surge On Call For Reduced Output. ,1993-01-26
"Oil Prices, Shares Jump On Hopes Of Production Cuts. ",1993-01-26
The Albany Herald ,1993-01-26
Nation Crude-Oil Tax Bill. Introducer ,1993-01-29
Cash Grain ,1993-01-29
Hort Oil Start Doling. ,1993-03-01
The Indian Express ,1993-03-01
Properly Disposing Off Used Motor Oil Is Vital. ,1993-03-02
Business ,1993-03-02
Markets Carry On ,1993-03-02
Survey: Opec Oil Output Rose In February. ,1993-03-03
Hispanics In The Boardroom: A. Short List. ,1993-03-03
Ocala Star-Banner ,1993-03-03
From Oil Industry. ,1993-03-03
The Robesonian ,1993-03-04
Gas Prices Down Nearly Penny. ,1993-03-04
Economic News Makes Lumber Futures Soar. ,1993-03-05
Energy Prices Rally. ,1993-03-05
In Other News. ,1993-03-05
The Indian Express ,1993-03-05
Ashland Officials Plan To Lobby Against Clinton Energy Tax. ,1993-03-07
Ashland: Company Plans Lobby Against Tax. ,1993-03-08
Drop In Gas Prices May Be Short-Lived. ,1993-03-08
Ashand Officials Plan To Lobby Against Clinton Energy Tax. ,1993-03-08
Gas Prices Go Down—Briefly. ,1993-03-08
Woman At Center Of Battle Over Right To Die Dead At 22. ,1993-03-08
Harlan Daily Enterprise ,1993-03-08
Gas Prices Drop Nearly Penny Since February. ,1993-03-08
Gas Prices Drop Nearly Penny Since February Across Nation ,1993-03-08
Gas Prices Decline Again ,1993-03-08
Oil Prices. Decline; Opec Reports Heavy Productioi. ,1993-03-09
The Nation ,1993-03-09
Precious Metal. ,1993-03-09
The Albany Herald ,1993-03-10
The Deseret News ,1993-03-10
Ken Murray ,1993-03-11
Lewiston Morning Tribune ,1993-03-11
"Irving Oil Must Pay $50,000 Fine In Nb. ",1993-03-11
Mckay Defends $4 Million Tax Deduction Former Ashland Oil ,1993-03-11
Grow With Our Vision ,1993-03-12
Markets ,1993-03-12
Ocala Star-Banner ,1993-03-13
Commodity Roundup. ,1993-03-13
"Jin Snares. Dlame, ",1993-03-13
Oil Price Below $19 Support Level. ,1993-03-13
Oil Moves On Friday Rally . ,1993-03-13
Swc Box. ,1993-03-14
Oil Prices Rally. ,1993-03-14
Gas Pipeline. ,1993-03-15
The Robesonian ,1993-03-16
Fort Oglethorpe Press ,1993-03-17
Oman Oil Tie-Up. ,1993-03-17
"Russia Ups Oil Exports, Cuts Imports Of Food. ",1993-03-17
Claims Fall. ,1993-03-17
The Spokesman-Review ,1993-03-18
Ocala Star-Banner ,1993-03-18
Flat Economies Drive Up Trade Deficit. ,1993-03-18
Disaster Averted With Teamwork. ,1993-03-18
Oil Prices Finish Higher. ,1993-03-18
Us Exports Drop In January. ,1993-03-18
Energy Tax. Foreign-Owned Oil Companies Only Too Happy To ,1993-03-19
"Tanker Hull Cracks, Spills Oil Off Azores. ",1993-03-19
Hit Azores. Fanker Leaking Oil In Rough Seas. ,1993-03-19
Ses More Oil From Mideast. Saudi Arabia Finds. ,1993-03-19
"Fuel Prices Continue Climb, Increases Are Expected Through ",1993-03-19
Legal Advisor ,1993-03-19
Oil Price Stagnant. ,1993-03-19
Petronas Picks Partner. ,1993-03-20
Cash Grain ,1993-03-20
Books ,1993-03-20
Natural Gas Higher Again ,1993-03-20
"Captains Often Pressured To Take Risks, Experts. It In I. ",1993-03-21
"Perspective Crude Solutions. Big Spills, Tankers Aren't ... ",1993-03-21
Record-Journal ,1993-03-21
Gasoline Prices Increase Slightly. ,1993-03-22
Gas Prices Up. ,1993-03-22
Gas Prices Rise. ,1993-03-22
Gasoline Prices Reflect Crude On Increase. ,1993-03-22
Average Gas Price: 1. ,1993-03-22
Waycross Journal-Herald ,1993-03-23
Commodities ,1993-03-23
Playing Hardball With Us. Oil Companies. ,1993-03-23
The Vindicator ,1993-03-23
The Item ,1993-03-23
Oil Prices Show Decline. ,1993-03-23
Different Ways To Get Rid Of Garbage. ,1993-03-23
Lewiston Morning Tribune ,1993-03-23
"Oil, Precious Metals. ",1993-03-24
Huntington's Disease. Science Journals Race To Report ... ,1993-03-24
Spill's Anniversary Date. ,1993-03-24
Crude Greed. ,1993-03-25
The Deseret News ,1993-03-25
30-Year Treasury: 6.82 Percent 0.06. ,1993-03-25
The Victoria Advocate ,1993-03-25
Lewiston Morning Tribune ,1993-03-25
Pipe Ruptured By Ice Blamed In... ,1993-03-26
The Indian Express ,1993-03-26
What Goes Around. ,1993-03-26
Markets ,1993-03-26
The Durant Daily Democrat ,1993-03-26
Commodity Roundup. ,1993-03-26
What Goes Around. ,1993-03-28
Pollute ,1993-03-29
Some Environmentalists Unhappy. First-Ever Auction Puts ... ,1993-03-29
"Precious Metals, Oil. ",1993-03-30
To Accounting Rule. ,1993-03-30
Fortune ,1993-03-30
Accounting Rule Depresses Corporate Profits. ,1993-03-31
"Oil, Precious Metals. ",1993-03-31
New Accounting Rule Axes Profits Of Fortune 500 Firms. ,1993-03-31
Iraq Says No Retaliation; Calls For Army Readiness. ,1993-07-02
Kuwait Oil Lakes Pose Big Threat. ,1993-07-02
Tank Explosion ,1993-07-03
The Fort Scott Tribune ,1993-07-03
Kentucky New Era ,1993-07-03
Four Die In Oil Tank Explosion ,1993-07-03
"Oil-Rich, Landlocked At War. Former Soviet Nations Have Vast ",1993-07-03
McCook Daily Gazette ,1993-07-03
Stocks Take A Nose Dive; Dow Sinks 26.57 Points. ,1993-07-03
Oil Prices Tumble Over Lifting Iraqi Export Ban ,1993-07-03
Search For Crude-Oil Tank Blast Kills 4 Victims Halted; 315 ... ,1993-07-04
Crude Oil Tank Blast Kills Four. ,1993-07-04
Four Dead After Tank Explosion By Bob Lewis. ,1993-07-04
Blast Kills 4 In Kentucky. ,1993-07-04
Our Killed While Partying Around Oil Tank. ,1993-07-04
Kuwait's Environment Tl. ,1993-07-06
"Arette Touched Off Blast Fatal Teenagers, Fire Marshal Says. ",1993-07-07
Lewiston Morning Tribune ,1993-07-07
New Straits Times ,1993-07-07
Cigarette Named Cause Of Webster Tank Deaths. ,1993-07-07
Soybean Hulls May Hel Clean Up Petroleum Spi Is. ,1993-07-07
"Bird Lovers Wait, Watch, Wonder After The Oil Spill. ",1993-07-07
Ocala Star-Banner ,1993-07-07
Operators Not Required To Post Warnings. ,1993-07-08
Formoso Library. ,1993-07-08
"Computers, Office. Equipment ",1993-07-08
Oil Tank Tragedy Prompts Debate Over Effectiveness Of ... ,1993-07-08
Talks Depress Oil Prices . ,1993-07-09
Commodities ,1993-07-09
Of Continuous Development. 15 Years Of Continuous ... ,1993-07-09
Key Oil-Producing Countries. ,1993-07-11
Spill ,1993-07-11
How To Increase Your Sales By ,1993-07-11
Mutual Hlnden I... Investors Take Note Of Latin American Funds,1993-07-11
Good News On Inflation Front Only Draws Yawn From Dow. ,1993-07-13
At A Glance. 30-Year Treasury: 6.62 Percent -0.02 August ... ,1993-07-13
Oil Prices Plunge To 3-Year Low. ,1993-07-14
Commodity Roundup. ,1993-07-14
Russian Aid Tightrope. ,1993-07-16
"Dealers Win In Us. Iran Oil Scam. Now Watch Carefully, ... ",1993-07-16
Ocala Star-Banner ,1993-07-16
"Umatiija Heathrow. Rottweiler Rips Gas Prices Dip, Toddler's ",1993-07-16
Hints Of More Iraqi Oil Lower Prices. ,1993-07-16
Moscow-Pullman Daily News ,1993-07-16
American Oil Firms Buying From Iran Win ,1993-07-17
Board Of Trade. ,1993-07-17
Victoria Area Rig Count. ,1993-07-18
Opec Calls Emergency Meeting On Crude Prices. ,1993-07-19
Abe Rosenthal. ,1993-07-19
Am Rosenthal Keeping Iran Afloat. Us Losing At High-Stakes ,1993-07-19
The Robesonian ,1993-07-21
Fema Finally Clicks. ,1993-07-21
Stabroek News ,1993-07-21
Currencies ,1993-07-21
"Last Friday, Lage Announced Another Economic First By ... ",1993-07-21
"Members Squabble Over Quotas, Scuttle Meeting. ",1993-07-23
"Contaminated Soil, Oil Lakes Threaten Kuwait's Ecology. ",1993-07-23
Ocala Star-Banner ,1993-07-25
"Mobil Oil, Exxon See Earnings Gush In Second Quarter. ",1993-07-25
'Untold Story: Other Incidents. ,1993-07-25
Cost-Cutting Pays Off For Oil Companies. ,1993-07-25
Gas To Be Biggest Money Spinner. ,1993-07-25
Other Disclosures From Crusade'. ,1993-07-26
Gasoline Prices Member Of Chilton's Staff Fan At The Pump ... ,1993-07-26
Market Dips Following Losses In Steel Stocks. By Lisa Genasci,1993-07-28
The Hour ,1993-07-30
I Vi May Run. Aground Federal Cuts Pose To Threat To ... ,1993-07-30
Metals Slide. ,1993-09-01
Lowry Orders Tankers To File Spill. Olympia He State Is ... ,1993-09-01
Traders .Watch .Oil .Market . ,1993-09-01
"Precious Metals, Oil. ",1993-09-01
"Gas Prices Slip, But Not For Long. I. Rising Wholesale ... ",1993-09-02
Future Looks Somewhat Cloudy For Nation's Futures Exchanges,1993-09-02
Unsoeld Backs Oil Spill Plan ,1993-09-03
Commodities ,1993-09-03
Unsoeld Backs Action On Oil Spill Plans. ,1993-09-03
The Daily Gazette ,1993-09-03
"Crude Oil Settles In Heavy Selling To $17.73 A Barrel, Down ",1993-09-04
Oil Orices Hrnn Before Holiday. ,1993-09-04
Oil Price Eases. ,1993-09-05
Lewiston Morning Tribune ,1993-09-10
The Robesonian ,1993-09-10
"Industry Needs Wheels Greased, Oilmen Say. Jation And ... ",1993-09-10
Ill Production Taking Big Dip. ,1993-09-10
"Texaco, British Firm Sign $120 Million Exploration Deal For ... ",1993-09-11
Singapore May Lose Status As Top Bunker Port. ,1993-09-11
Board Of Trade. ,1993-09-11
Stocks Rally As Interest Rates Recede; Dow Up. ,1993-09-11
Oil Futures Settle Lower After Heavy Selling. ,1993-09-11
Dodge Bar City. Drinks $1.50 Miller Genuine Draft & Genuine ,1993-09-12
Prices Still Higher In Portsmouth. ,1993-09-12
Prices Still Higher In Portsmouth. ,1993-09-12
Libyan Funds And Oil Equipment The Next Target Of Tougn New ,1993-09-12
Local Gas Prices Top Us. Norm ,1993-09-13
McCook Daily Gazette ,1993-09-13
Big Oil And Alaska. ,1993-09-13
Local Gas Prices Top Us. Norm.. Tracking The Train ,1993-09-13
Energy Futures Advance. ,1993-09-14
The Daily Gazette ,1993-09-14
Precious Metal Prices Swing Still Lower. ,1993-09-14
The Robesonian ,1993-09-15
Crude Production Lowering Prices. ,1993-09-16
The Telegraph ,1993-09-16
Tumbling Oil Prices Pressure Opec To Cut Back On Runaway ,1993-09-16
Commodity Roundup. ,1993-09-18
Guzzle Gas Now: Low Prices Could Increase Soon ,1993-09-19
Oxnard Press-Courier ,1993-09-19
High Grazing Fees Have Ranchers Running Scared. ,1993-09-19
Minimize Foreign Oil Use. ,1993-09-20
Energy Prices. Surge Higher. ,1993-09-21
The Associated Press. ,1993-09-21
Pittsburgh Post-Gazette ,1993-09-21
Joint Exercise To Combat Oil Spills In Straits. ,1993-09-21
New Questions About Local Gasoline Prices. ,1993-09-21
December Wheat Fell 1 /2 Cents To $3.10/4 A Bushel; December ,1993-09-23
Oil Price Stable. ,1993-09-23
Lakeland Ledger ,1993-09-24
Angalore Refinery An Petrochemicals. ,1993-09-24
The Daily Gazette ,1993-09-24
Saudi Arabia Says It Won't Cut Production ,1993-09-24
Saudis Won't Reduce Oil Production ,1993-09-24
Synthetic Vs. Petroleum-Based Motor Oil: Which Is The Better ,1993-09-25
Worries Over Opec Meeting Force Oil Futures Lower. ,1993-09-25
Rule Out Local... ,1993-09-25
Gas: Costs Locally Still Above Average Elsewhere. ,1993-09-26
Gas: Costs Locally Still Above Average Elsewhere. ,1993-09-26
Bp Selling Stations But No Changes Expected. ,1993-09-27
Petroleum-Based Or Synthetic? Which Is The Better Motor Oil?,1993-09-27
"Tax Increase, Clean Air Rules Send Gas Prices Even Higher. ",1993-09-29
Precious Metals. ,1993-09-29
Jump In Hog Futures Expected. ,1993-10-01
Lewiston Morning Tribune ,1993-10-01
Added Federal Tax To Pump Up Price Of Gas Today. Gasoline From,1993-10-01
"Precious Metals, Oil. ",1993-11-03
No Spill From Oil Tanker Explosion ,1993-11-03
Amazon Tribes Sue Texaco Over Mess'. ,1993-11-04
Indians Sue Texaco. ,1993-11-04
Texaco Sued Over Amazon Pollution ,1993-11-04
Methane ,1993-11-05
Ecuadorean Indians Name Texaco In Class-Action Suit. ,1993-11-05
Tanker Services. ,1993-11-06
"Planting Concerns, Export Hopes Cause Wheat To Vault To ... ",1993-11-06
Gas Deposits Discovered Off Coast. Chapel Nc. Methane ... ,1993-11-06
Lewiston Morning Tribune ,1993-11-06
Ecuadorans Sue Texaco For ,1993-11-07
Ecuadorans Sue Texaco For It. ,1993-11-07
Oil Rnmnanv Wins Inaugural Award. ,1993-11-10
Bahrain May Revive Art Of Pearling. ,1993-11-14
Warning ,1993-11-16
Warning ,1993-11-16
Warning ,1993-11-16
Wednesday Government. ,1993-11-16
$375.70 A Troy Ounce; December Sil Ver Rose 4.3 Cents To ,1993-11-16
Bahrain May Revive Pearling. ,1993-11-17
Indianoi Launches Fuel-Efficient Lantern. ,1993-11-17
Markets Feel Tough Talk From Opec. ,1993-11-18
The Associated Press. ,1993-11-18
Bangor Daily News ,1993-11-19
Lewiston Morning Tribune ,1993-11-23
Washington Oil Investments Probed. ,1993-11-23
Memories ,1993-11-28
Beijing Advised To Import More Oil. ,1993-11-28
Stocks Fall As Rally Fizzles. ,1993-11-29
Man Undertakes Effort To Win New Regulations. ,1993-11-29
Gettysburg Times ,1993-11-29
Manila Standard ,1993-11-29
The Bulletin ,1993-11-29
Markets ,1993-11-29
Key Indicators. ,1994-05-04
Dow Awaits Employment Data. ,1994-05-06
Stocks Mostly Lowei In Light Trading Day. ,1994-05-06
Commodity Roundup. ,1994-05-07
Gas Prices Higher. ,1994-05-08
The Victoria Advocate ,1994-05-08
Markets ,1994-05-13
McCook Daily Gazette ,1994-05-13
Valdez Skipper Tells His Story. ,1994-05-13
Valdez Skipper Describes State Of Mind When Tanker Groundec. ,1994-05-13
The Victoria Advocate ,1994-05-15
The Vindicator ,1994-05-17
Coffee Prices Perk To 5-Year High On Supply Shortfall. ,1994-05-17
The Sunday Gazette ,1994-05-17
Epa Studying Powerboats Is Source Of Water Pollution ,1994-05-17
Shell Kenning To Improve Refining Efficiency. Shell Refining ... ,1994-05-19
McCook Daily Gazette ,1994-05-20
Commodity Roundup. ,1994-05-20
New Straits Times ,1994-05-22
Agreement Reported Toward Lifting Ban ,1994-05-22
"Gas Prices Jump As Holiday Nears. A Delayed Correction, ... ",1994-05-26
Soybean Prices Down. ,1994-05-26
Cattle Futures Plunge To A Near Six-Year Low. ,1994-05-26
Santa Barbara. ,1994-05-27
Commodity Roundup. ,1994-05-27
In Coffee Futures Steepens: Metals. ,1994-05-27
Education: ,1994-05-27
The Indian Express ,1994-11-01
Refinery Moves Toward Shutdown And Possible Sale. ,1994-11-01
Lakeland Ledger ,1994-11-02
Beatrice Earnings Rise During Third Quarter. ,1994-11-03
Ata Glance. ,1994-11-04
I. Oil Prices Finish Lower. ,1994-11-04
I. Oil Prices Finish Lower. ,1994-11-04
The Victoria Advocate ,1994-11-05
"Bosporus Choking On Pollution, Fearing The Nightmare. ",1994-11-07
Platinum Futures Plunge Amid Technical Selling. ,1994-11-08
"Gas Prices Up, Patience Thin ",1994-11-09
Ack Of Gas Has Russians Fuming. ,1994-11-09
"Gas Prices Up, Patience Thin ",1994-11-09
"Gas Prices Up, Supplies Scarce, Patience Thin In Moscow Lines",1994-11-09
Ohio County Families Complain About Well-Water Contamination,1994-11-09
Short-Covering Causes Oil Prices To Rally Tuesday. ,1994-11-09
Daily News ,1994-11-09
"Little Gas, Lots Of Gripes As Moscow Suffers Shortage. ",1994-11-11
Russian Life Not Just Back-Page News. ,1994-11-11
Heat Assists Low-Income Residents. ,1994-11-11
Beleaguered Muscovites Rail At Gas Crisis. Black Marketeers ,1994-11-11
"Brewing Up A Controversy, Or Espresso Yourself. By Vernon ",1994-11-11
Spot Shortages Of Cleaner Gasoline Seen. ,1994-11-14
The Telegraph ,1994-11-14
Amoco: Managing The Complex Migration To Distributed Computing,1994-11-14
Copper Futures Prices Surge To Four-Year Highs. ,1994-11-15
Judge Approves Exxon Settlement. ,1994-11-15
Korea Wants To Boost Investments. ,1994-11-15
Gasoline Shortages Predicted. ,1994-11-15
Warning ,1994-11-15
Key Indicators. ,1994-11-15
Warning ,1994-11-15
Warning ,1994-11-15
Warning ,1994-11-15
Clark Service Stations Are Again Pumping Gas In Area. ,1994-11-15
New Gas Shortages Predicted. ,1994-11-17
Spot Shortages Of Cleaner Gas Anticipated. ,1994-11-17
"Settlement In Irving, Texas A Federal Ju. ",1994-11-17
Federal Judge Approves $20m Exxon Settlement. ,1994-11-17
Gasoline Shortages Predicted. ,1994-11-17
Gasoline Spot Shortages Predicted. ,1994-11-17
"Agency Predicts Rise In Oil Prices, Energy Demand ",1994-11-17
"Shortages, Price Hikes Foreseen With New Gas. Oil ... ",1994-11-17
"Agency Predicts Rise In Oil Prices, Energy Demand ",1994-11-17
Orange Juice Hits 13-Month High On Brazil Crop Fears. ,1994-11-17
Spot Shortages Of Cleaner Gas Anticipated. ,1994-11-17
"Shortages, Price Hikes Foreseen With New Gas. Oil ... ",1994-11-17
Decline In Exports Worsens Trade Deficit. By Martin The ... ,1994-11-19
Star-News ,1994-11-19
"Exports Decline, Trade Gap Worsens. ",1994-11-19
Exports Decline As Us. Trade Gap Worsens. I Ll Killed The ... ,1994-11-19
Business Highlights. ,1994-11-19
"Exports Decline, Trade Gap Worsens. ",1994-11-19
Decline In Exports Worsens Trade Deficit. By Martin The ... ,1994-11-19
Trade Deficit Grows To $10.13 Billion ,1994-11-19
Us Trade Deficit Gets Worse. September Includes Biggest Gap ,1994-11-19
"Exports Decline, Trade Gap Worsens. ",1994-11-19
Trade Deficit Gets Worse As Exports Decline. I The United ... ,1994-11-19
Us Trade In Goods And Services. ,1994-11-19
Herald-Journal ,1994-11-19
Economy ,1994-11-19
"Exports Decline, Trade Gap Worsens. ",1994-11-19
The Victoria Advocate ,1994-11-20
Oil And Chemical Pollution Threaten Bosporus. ,1994-11-20
"Exports Decline, Trade Gap Worsens. ",1994-11-20
Oil And Chemical Pollution Threaten Bosporus. ,1994-11-20
Split In Un. Looms Over Iraq Sanctions. ,1994-11-20
Altus Times ,1994-11-20
Oil Futures Soar On Russia's Plan ,1994-11-22
Late Selling Sends Dow Down 45 Points. ,1994-11-22
Opec To Maintain Production Cap For One Year. ,1994-11-22
Key Indicators. ,1994-11-24
Lewiston Morning Tribune ,1994-11-24
Lakeland Ledger ,1994-11-24
Lakeland Ledger ,1994-11-24
Massive Oil. ,1994-11-25
Times.. Rs Informational Phone Service. ,1994-11-25
The Telegraph ,1994-11-25
Ocala Star-Banner ,1994-11-26
The Victoria Advocate ,1994-11-28
"Cent, To $1.77 Per 1,000 Cubic Feet, The Lowest Daily ... ",1994-11-30
Business Summary ,1994-11-30
Record-Journal ,1994-12-01
New Oil Well Find Of Big Significance. ,1994-12-01
Beaver Country Times ,1994-12-01
New Oil Well Find Of Big Significance. ,1994-12-01
Beaver Country Times ,1994-12-01
Record-Journal ,1994-12-01
The Victoria Advocate ,1994-12-02
The Argus-Press ,1994-12-03
"Fund Losses Push Calif, County Into Bankruptcy. ",1994-12-03
Choosing The Best Gasolines. ,1994-12-03
Record-Journal ,1994-12-03
The Victoria Advocate ,1994-12-03
Earthquakes ,1994-12-04
Victoria Area Rig Count. ,1994-12-04
The Victoria Advocate ,1994-12-05
Area Patents Issued. ,1994-12-05
The Deseret News ,1994-12-06
The Victoria Advocate ,1994-12-06
"Chevron Predicting Growth At Pascagoula, Downsizing Elsewhere",1994-12-07
Beaver Country Times ,1994-12-09
Key Indicators. ,1994-12-09
Lakeland Ledger ,1994-12-09
The Victoria Advocate ,1994-12-09
Spray Unit Fights Environmental War. ,1994-12-11
Temperature Carefully. ,1994-12-11
The Rochester Sentinel ,1994-12-13
